"","...1","date","station_name","transmitter_id","detected_by","n","receiver","latitude","longitude","street name","type","rkm"
"844",844,2021-10-15,15,48733,"stationary_receiver",1141,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"845",845,2021-10-15,16,48456,"stationary_receiver",1573,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"846",846,2021-10-15,16,48458,"stationary_receiver",1536,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"847",847,2021-10-16,1,48474,"stationary_receiver",1193,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"848",848,2021-10-16,1,48476,"stationary_receiver",1556,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"849",849,2021-10-16,1,48484,"stationary_receiver",204,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"850",850,2021-10-16,3,48462,"stationary_receiver",1607,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"851",851,2021-10-16,4,48468,"stationary_receiver",917,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"852",852,2021-10-16,15,48457,"stationary_receiver",862,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"853",853,2021-10-16,15,48460,"stationary_receiver",305,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"854",854,2021-10-16,15,48469,"stationary_receiver",5,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"855",855,2021-10-16,15,48725,"stationary_receiver",1426,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"856",856,2021-10-16,15,48733,"stationary_receiver",1376,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"857",857,2021-10-16,16,48456,"stationary_receiver",1579,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"858",858,2021-10-16,16,48458,"stationary_receiver",1547,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"859",859,2021-10-16,16,48728,"stationary_receiver",1,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"860",860,2021-10-17,1,48474,"stationary_receiver",1386,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"861",861,2021-10-17,1,48476,"stationary_receiver",1523,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"862",862,2021-10-17,1,48484,"stationary_receiver",328,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"863",863,2021-10-17,3,48462,"stationary_receiver",1693,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"864",864,2021-10-17,4,48468,"stationary_receiver",219,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"865",865,2021-10-17,15,48460,"stationary_receiver",239,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"866",866,2021-10-17,15,48725,"stationary_receiver",1145,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"867",867,2021-10-17,15,48733,"stationary_receiver",1581,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"868",868,2021-10-17,16,48456,"stationary_receiver",1440,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"869",869,2021-10-17,16,48458,"stationary_receiver",1507,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"870",870,2021-10-17,16,48728,"stationary_receiver",573,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"871",871,2021-10-18,1,48474,"stationary_receiver",1358,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"872",872,2021-10-18,1,48476,"stationary_receiver",1434,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"873",873,2021-10-18,1,48484,"stationary_receiver",820,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"874",874,2021-10-18,3,48462,"stationary_receiver",1610,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"875",875,2021-10-18,4,48468,"stationary_receiver",426,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"876",876,2021-10-18,15,48725,"stationary_receiver",1532,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"877",877,2021-10-18,15,48733,"stationary_receiver",32,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"878",878,2021-10-18,16,48458,"stationary_receiver",1774,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"879",879,2021-10-19,1,48474,"stationary_receiver",1379,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"880",880,2021-10-19,1,48476,"stationary_receiver",1553,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"881",881,2021-10-19,1,48484,"stationary_receiver",140,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"882",882,2021-10-19,3,48462,"stationary_receiver",1665,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"883",883,2021-10-19,4,48468,"stationary_receiver",252,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"884",884,2021-10-19,15,48725,"stationary_receiver",230,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"885",885,2021-10-19,16,48458,"stationary_receiver",1774,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"886",886,2021-10-19,16,48460,"stationary_receiver",18,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"887",887,2021-10-20,1,48474,"stationary_receiver",1016,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"888",888,2021-10-20,1,48476,"stationary_receiver",1532,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"889",889,2021-10-20,1,48484,"stationary_receiver",168,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"890",890,2021-10-20,3,48462,"stationary_receiver",1459,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"891",891,2021-10-20,4,48468,"stationary_receiver",766,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"892",892,2021-10-20,15,48460,"stationary_receiver",3,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"893",893,2021-10-20,15,48469,"stationary_receiver",23,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"894",894,2021-10-20,15,48725,"stationary_receiver",711,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"895",895,2021-10-20,16,48456,"stationary_receiver",299,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"896",896,2021-10-20,16,48458,"stationary_receiver",1717,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"897",897,2021-10-20,16,48728,"stationary_receiver",51,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"898",898,2021-10-21,1,48474,"stationary_receiver",1251,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"899",899,2021-10-21,1,48476,"stationary_receiver",1562,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"900",900,2021-10-21,1,48484,"stationary_receiver",102,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"901",901,2021-10-21,3,48462,"stationary_receiver",1061,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"902",902,2021-10-21,4,48468,"stationary_receiver",494,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"903",903,2021-10-21,15,48457,"stationary_receiver",709,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"904",904,2021-10-21,15,48460,"stationary_receiver",147,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"905",905,2021-10-21,15,48469,"stationary_receiver",163,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"906",906,2021-10-21,15,48725,"stationary_receiver",911,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"907",907,2021-10-21,15,48727,"stationary_receiver",618,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"908",908,2021-10-21,15,48733,"stationary_receiver",509,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"909",909,2021-10-21,16,48456,"stationary_receiver",1323,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"910",910,2021-10-21,16,48458,"stationary_receiver",1407,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"911",911,2021-10-21,16,48466,"stationary_receiver",456,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"912",912,2021-10-21,16,48728,"stationary_receiver",801,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"913",913,2021-10-22,1,48474,"stationary_receiver",1186,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"914",914,2021-10-22,1,48476,"stationary_receiver",1528,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"915",915,2021-10-22,1,48484,"stationary_receiver",69,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"916",916,2021-10-22,3,48462,"stationary_receiver",1240,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"917",917,2021-10-22,4,48468,"stationary_receiver",319,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"918",918,2021-10-22,15,48460,"stationary_receiver",132,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"919",919,2021-10-22,15,48733,"stationary_receiver",90,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"920",920,2021-10-22,16,48456,"stationary_receiver",154,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"921",921,2021-10-22,16,48458,"stationary_receiver",1700,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"922",922,2021-10-22,16,48466,"stationary_receiver",664,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"923",923,2021-10-23,1,48474,"stationary_receiver",1321,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"924",924,2021-10-23,1,48476,"stationary_receiver",1521,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"925",925,2021-10-23,1,48484,"stationary_receiver",214,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"926",926,2021-10-23,3,48462,"stationary_receiver",1386,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"927",927,2021-10-23,4,48468,"stationary_receiver",312,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"928",928,2021-10-23,15,48460,"stationary_receiver",1749,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"929",929,2021-10-23,16,48456,"stationary_receiver",1579,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"930",930,2021-10-23,16,48458,"stationary_receiver",1570,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"931",931,2021-10-24,1,48474,"stationary_receiver",862,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"932",932,2021-10-24,1,48476,"stationary_receiver",1599,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"933",933,2021-10-24,1,48484,"stationary_receiver",35,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"934",934,2021-10-24,3,48462,"stationary_receiver",1391,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"935",935,2021-10-24,4,48468,"stationary_receiver",209,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"936",936,2021-10-24,15,48460,"stationary_receiver",1781,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"937",937,2021-10-24,16,48456,"stationary_receiver",1564,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"938",938,2021-10-24,16,48458,"stationary_receiver",1598,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"939",939,2021-10-25,1,48474,"stationary_receiver",1254,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"940",940,2021-10-25,1,48476,"stationary_receiver",1523,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"941",941,2021-10-25,1,48484,"stationary_receiver",195,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"942",942,2021-10-25,3,48462,"stationary_receiver",1341,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"943",943,2021-10-25,4,48468,"stationary_receiver",468,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"944",944,2021-10-25,15,48460,"stationary_receiver",1750,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"945",945,2021-10-25,16,48456,"stationary_receiver",1653,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"946",946,2021-10-25,16,48458,"stationary_receiver",797,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"947",947,2021-10-26,1,48474,"stationary_receiver",1307,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"948",948,2021-10-26,1,48476,"stationary_receiver",1505,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"949",949,2021-10-26,1,48484,"stationary_receiver",480,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"950",950,2021-10-26,3,48462,"stationary_receiver",1618,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"951",951,2021-10-26,4,48468,"stationary_receiver",1726,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"952",952,2021-10-26,15,48460,"stationary_receiver",1745,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"953",953,2021-10-26,16,48456,"stationary_receiver",1786,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"954",954,2021-10-27,1,48474,"stationary_receiver",416,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"955",955,2021-10-27,1,48476,"stationary_receiver",1608,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"956",956,2021-10-27,1,48484,"stationary_receiver",210,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"957",957,2021-10-27,3,48462,"stationary_receiver",840,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"958",958,2021-10-27,4,48468,"stationary_receiver",1792,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"959",959,2021-10-27,15,48460,"stationary_receiver",1409,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"960",960,2021-10-27,15,48727,"stationary_receiver",216,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"961",961,2021-10-27,16,48456,"stationary_receiver",1794,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"962",962,2021-10-28,1,48474,"stationary_receiver",916,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"963",963,2021-10-28,1,48476,"stationary_receiver",1345,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"964",964,2021-10-28,1,48484,"stationary_receiver",1296,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"965",965,2021-10-28,3,48462,"stationary_receiver",1670,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"966",966,2021-10-28,4,48468,"stationary_receiver",1549,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"967",967,2021-10-28,15,48457,"stationary_receiver",167,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"968",968,2021-10-28,15,48460,"stationary_receiver",434,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"969",969,2021-10-28,15,48469,"stationary_receiver",354,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"970",970,2021-10-28,15,48725,"stationary_receiver",939,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"971",971,2021-10-28,15,48727,"stationary_receiver",1093,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"972",972,2021-10-28,16,48453,"stationary_receiver",559,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"973",973,2021-10-28,16,48456,"stationary_receiver",1625,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"974",974,2021-10-28,16,48491,"stationary_receiver",22,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"975",975,2021-10-28,16,48728,"stationary_receiver",368,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"976",976,2021-10-29,1,48474,"stationary_receiver",1350,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"977",977,2021-10-29,1,48476,"stationary_receiver",1498,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"978",978,2021-10-29,1,48484,"stationary_receiver",351,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"979",979,2021-10-29,3,48462,"stationary_receiver",1553,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"980",980,2021-10-29,4,48468,"stationary_receiver",534,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"981",981,2021-10-29,15,48457,"stationary_receiver",32,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"982",982,2021-10-29,15,48460,"stationary_receiver",422,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"983",983,2021-10-29,15,48469,"stationary_receiver",597,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"984",984,2021-10-29,15,48491,"stationary_receiver",204,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"985",985,2021-10-29,15,48725,"stationary_receiver",482,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"986",986,2021-10-29,15,48727,"stationary_receiver",780,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"987",987,2021-10-29,16,48453,"stationary_receiver",843,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"988",988,2021-10-29,16,48456,"stationary_receiver",1426,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"989",989,2021-10-29,16,48466,"stationary_receiver",143,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"990",990,2021-10-29,16,48728,"stationary_receiver",607,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"991",991,2021-10-30,1,48474,"stationary_receiver",1371,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"992",992,2021-10-30,1,48476,"stationary_receiver",1516,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"993",993,2021-10-30,1,48484,"stationary_receiver",346,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"994",994,2021-10-30,3,48462,"stationary_receiver",1756,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"995",995,2021-10-30,4,48468,"stationary_receiver",288,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"996",996,2021-10-30,15,48460,"stationary_receiver",1546,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"997",997,2021-10-30,15,48491,"stationary_receiver",308,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"998",998,2021-10-30,15,48725,"stationary_receiver",684,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"999",999,2021-10-30,15,48733,"stationary_receiver",15,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1000",1000,2021-10-30,16,48453,"stationary_receiver",329,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1001",1001,2021-10-30,16,48456,"stationary_receiver",661,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1002",1002,2021-10-30,16,48466,"stationary_receiver",1008,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1003",1003,2021-10-31,1,48474,"stationary_receiver",1270,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1004",1004,2021-10-31,1,48476,"stationary_receiver",1446,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1005",1005,2021-10-31,1,48484,"stationary_receiver",886,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1006",1006,2021-10-31,3,48462,"stationary_receiver",1728,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"1007",1007,2021-10-31,4,48468,"stationary_receiver",171,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1008",1008,2021-10-31,15,48460,"stationary_receiver",696,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1009",1009,2021-10-31,15,48491,"stationary_receiver",428,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1010",1010,2021-10-31,15,48727,"stationary_receiver",41,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1011",1011,2021-10-31,15,48733,"stationary_receiver",1418,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1012",1012,2021-10-31,16,48456,"stationary_receiver",1768,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1013",1013,2021-11-01,1,48474,"stationary_receiver",1321,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1014",1014,2021-11-01,1,48476,"stationary_receiver",1402,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1015",1015,2021-11-01,1,48484,"stationary_receiver",1006,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1016",1016,2021-11-01,3,48462,"stationary_receiver",734,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"1017",1017,2021-11-01,4,48468,"stationary_receiver",468,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1018",1018,2021-11-01,15,48457,"stationary_receiver",717,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1019",1019,2021-11-01,15,48460,"stationary_receiver",585,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1020",1020,2021-11-01,15,48491,"stationary_receiver",137,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1021",1021,2021-11-01,15,48725,"stationary_receiver",111,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1022",1022,2021-11-01,15,48727,"stationary_receiver",891,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1023",1023,2021-11-01,16,48456,"stationary_receiver",1781,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1024",1024,2021-11-02,1,48474,"stationary_receiver",1348,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1025",1025,2021-11-02,1,48476,"stationary_receiver",1437,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1026",1026,2021-11-02,1,48484,"stationary_receiver",770,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1027",1027,2021-11-02,4,48468,"stationary_receiver",422,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1028",1028,2021-11-02,4,48478,"stationary_receiver",763,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1029",1029,2021-11-02,15,48460,"stationary_receiver",1650,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1030",1030,2021-11-02,15,48491,"stationary_receiver",297,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1031",1031,2021-11-02,16,48456,"stationary_receiver",1650,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1032",1032,2021-11-02,16,48728,"stationary_receiver",26,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1033",1033,2021-11-02,16,48731,"stationary_receiver",938,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1034",1034,2021-11-03,1,48474,"stationary_receiver",1236,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1035",1035,2021-11-03,1,48476,"stationary_receiver",1275,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1036",1036,2021-11-03,1,48484,"stationary_receiver",437,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1037",1037,2021-11-03,4,48468,"stationary_receiver",246,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1038",1038,2021-11-03,4,48478,"stationary_receiver",1705,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1039",1039,2021-11-03,15,48458,"stationary_receiver",53,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1040",1040,2021-11-03,15,48460,"stationary_receiver",1613,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1041",1041,2021-11-03,16,48456,"stationary_receiver",1676,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1042",1042,2021-11-03,16,48728,"stationary_receiver",909,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1043",1043,2021-11-04,1,48474,"stationary_receiver",1275,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1044",1044,2021-11-04,1,48476,"stationary_receiver",1411,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1045",1045,2021-11-04,1,48484,"stationary_receiver",261,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1046",1046,2021-11-04,4,48468,"stationary_receiver",1149,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1047",1047,2021-11-04,4,48478,"stationary_receiver",1627,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1048",1048,2021-11-04,15,48460,"stationary_receiver",1671,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1049",1049,2021-11-04,16,48456,"stationary_receiver",142,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1050",1050,2021-11-05,1,48474,"stationary_receiver",1318,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1051",1051,2021-11-05,1,48476,"stationary_receiver",1513,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1052",1052,2021-11-05,1,48484,"stationary_receiver",318,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1053",1053,2021-11-05,4,48468,"stationary_receiver",1600,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1054",1054,2021-11-05,4,48478,"stationary_receiver",970,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1055",1055,2021-11-05,15,48460,"stationary_receiver",1597,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1056",1056,2021-11-05,15,48469,"stationary_receiver",327,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1057",1057,2021-11-05,16,48491,"stationary_receiver",27,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1058",1058,2021-11-06,1,48474,"stationary_receiver",1249,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1059",1059,2021-11-06,1,48476,"stationary_receiver",1370,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1060",1060,2021-11-06,1,48484,"stationary_receiver",382,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1061",1061,2021-11-06,4,48468,"stationary_receiver",1654,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1062",1062,2021-11-06,4,48478,"stationary_receiver",599,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1063",1063,2021-11-06,15,48458,"stationary_receiver",66,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1064",1064,2021-11-06,15,48460,"stationary_receiver",1328,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1065",1065,2021-11-06,15,48469,"stationary_receiver",1393,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1066",1066,2021-11-06,15,48725,"stationary_receiver",19,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1067",1067,2021-11-06,16,48491,"stationary_receiver",143,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1068",1068,2021-11-07,1,48474,"stationary_receiver",1283,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1069",1069,2021-11-07,1,48476,"stationary_receiver",1350,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1070",1070,2021-11-07,1,48484,"stationary_receiver",546,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1071",1071,2021-11-07,4,48468,"stationary_receiver",819,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1072",1072,2021-11-07,15,48458,"stationary_receiver",1316,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1073",1073,2021-11-07,15,48460,"stationary_receiver",1257,"receiver",43.724949,-97.964255,"old mill rd",NA,232
