"Plot Title: Temp1"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21022943, SEN S/N: 21022943)","Intensity, lum/ft² (LGR S/N: 21022943, SEN S/N: 21022943)","Coupler Attached (LGR S/N: 21022943)","Stopped (LGR S/N: 21022943)","End Of File (LGR S/N: 21022943)"
2241,10/04/2021 02:12:21 AM,66.708,0.0,,,
2242,10/04/2021 04:12:21 AM,65.851,0.0,,,
2243,10/04/2021 06:12:21 AM,64.996,0.0,,,
2244,10/04/2021 08:12:21 AM,64.310,0.0,,,
2245,10/04/2021 10:12:21 AM,64.310,0.0,,,
2246,10/04/2021 12:12:21 PM,64.996,0.0,,,
2247,10/04/2021 02:12:21 PM,67.392,0.0,,,
2248,10/04/2021 04:12:21 PM,68.592,0.0,,,
2249,10/04/2021 06:12:21 PM,68.592,0.0,,,
2250,10/04/2021 08:12:21 PM,68.592,0.0,,,
2251,10/04/2021 10:12:21 PM,68.421,0.0,,,
2252,10/05/2021 12:12:21 AM,67.906,0.0,,,
2253,10/05/2021 02:12:21 AM,67.221,0.0,,,
2254,10/05/2021 04:12:21 AM,66.537,0.0,,,
2255,10/05/2021 06:12:21 AM,65.851,0.0,,,
2256,10/05/2021 08:12:21 AM,64.996,0.0,,,
2257,10/05/2021 10:12:21 AM,64.825,0.0,,,
2258,10/05/2021 12:12:21 PM,65.509,0.0,,,
2259,10/05/2021 02:12:21 PM,67.050,0.0,,,
2260,10/05/2021 04:12:21 PM,67.735,0.0,,,
2261,10/05/2021 06:12:21 PM,67.735,0.0,,,
2262,10/05/2021 08:12:21 PM,67.906,0.0,,,
2263,10/05/2021 10:12:21 PM,68.077,0.0,,,
2264,10/06/2021 12:12:21 AM,67.564,0.0,,,
2265,10/06/2021 02:12:21 AM,67.050,0.0,,,
2266,10/06/2021 04:12:21 AM,66.537,0.0,,,
2267,10/06/2021 06:12:21 AM,66.022,0.0,,,
2268,10/06/2021 08:12:21 AM,65.509,0.0,,,
2269,10/06/2021 10:12:21 AM,65.167,0.0,,,
2270,10/06/2021 12:12:21 PM,64.825,0.0,,,
2271,10/06/2021 02:12:21 PM,65.509,0.0,,,
2272,10/06/2021 04:12:21 PM,66.022,0.0,,,
2273,10/06/2021 06:12:21 PM,66.193,0.0,,,
2274,10/06/2021 08:12:21 PM,66.366,0.0,,,
2275,10/06/2021 10:12:21 PM,66.366,0.0,,,
2276,10/07/2021 12:12:21 AM,66.193,0.0,,,
2277,10/07/2021 02:12:21 AM,65.680,0.0,,,
2278,10/07/2021 04:12:21 AM,65.338,0.0,,,
2279,10/07/2021 06:12:21 AM,64.825,0.0,,,
2280,10/07/2021 08:12:21 AM,64.310,0.0,,,
2281,10/07/2021 10:12:21 AM,64.310,0.0,,,
2282,10/07/2021 12:12:21 PM,64.652,0.0,,,
2283,10/07/2021 02:12:21 PM,65.851,0.0,,,
2284,10/07/2021 04:12:21 PM,66.879,0.0,,,
2285,10/07/2021 06:12:21 PM,67.564,0.0,,,
2286,10/07/2021 08:12:21 PM,67.735,0.0,,,
2287,10/07/2021 10:12:21 PM,67.906,0.0,,,
2288,10/08/2021 12:12:21 AM,67.735,0.0,,,
2289,10/08/2021 02:12:21 AM,67.221,0.0,,,
2290,10/08/2021 04:12:21 AM,66.879,0.0,,,
2291,10/08/2021 06:12:21 AM,66.537,0.0,,,
2292,10/08/2021 08:12:21 AM,65.851,0.0,,,
2293,10/08/2021 10:12:21 AM,65.680,0.0,,,
2294,10/08/2021 12:12:21 PM,66.022,0.0,,,
2295,10/08/2021 02:12:21 PM,67.906,0.0,,,
2296,10/08/2021 04:12:21 PM,68.421,0.0,,,
2297,10/08/2021 06:12:21 PM,68.934,0.0,,,
2298,10/08/2021 08:12:21 PM,69.449,0.0,,,
2299,10/08/2021 10:12:21 PM,69.622,0.0,,,
2300,10/09/2021 12:12:21 AM,69.449,0.0,,,
2301,10/09/2021 02:12:21 AM,69.107,0.0,,,
2302,10/09/2021 04:12:21 AM,68.763,0.0,,,
2303,10/09/2021 06:12:21 AM,68.592,0.0,,,
2304,10/09/2021 08:12:21 AM,67.906,0.0,,,
2305,10/09/2021 10:12:21 AM,67.392,0.0,,,
2306,10/09/2021 12:12:21 PM,66.879,0.0,,,
2307,10/09/2021 02:12:21 PM,66.879,0.0,,,
2308,10/09/2021 04:12:21 PM,67.906,0.0,,,
2309,10/09/2021 06:12:21 PM,68.248,0.0,,,
2310,10/09/2021 08:12:21 PM,68.592,0.0,,,
2311,10/09/2021 10:12:21 PM,68.763,0.0,,,
2312,10/10/2021 12:12:21 AM,68.421,0.0,,,
2313,10/10/2021 02:12:21 AM,68.248,0.0,,,
2314,10/10/2021 04:12:21 AM,67.564,0.0,,,
2315,10/10/2021 06:12:21 AM,66.708,0.0,,,
2316,10/10/2021 08:12:21 AM,65.509,0.0,,,
2317,10/10/2021 10:12:21 AM,64.481,0.0,,,
2318,10/10/2021 12:12:21 PM,63.455,0.0,,,
2319,10/10/2021 02:12:21 PM,62.940,0.0,,,
2320,10/10/2021 04:12:21 PM,63.111,0.0,,,
2321,10/10/2021 06:12:21 PM,63.626,0.0,,,
2322,10/10/2021 08:12:21 PM,63.797,0.0,,,
2323,10/10/2021 10:12:21 PM,63.626,0.0,,,
2324,10/11/2021 12:12:21 AM,62.940,0.0,,,
2325,10/11/2021 02:12:21 AM,62.254,0.0,,,
2326,10/11/2021 04:12:21 AM,61.569,0.0,,,
2327,10/11/2021 06:12:21 AM,60.883,0.0,,,
2328,10/11/2021 08:12:21 AM,59.851,0.0,,,
2329,10/11/2021 10:12:21 AM,59.508,0.0,,,
2330,10/11/2021 12:12:21 PM,59.337,0.0,,,
2331,10/11/2021 02:12:21 PM,59.851,0.0,,,
2332,10/11/2021 04:12:21 PM,61.227,0.0,,,
2333,10/11/2021 06:12:21 PM,63.282,0.0,,,
2334,10/11/2021 08:12:21 PM,63.968,0.0,,,
2335,10/11/2021 10:12:21 PM,63.968,0.0,,,
2336,10/12/2021 12:12:21 AM,63.455,0.0,,,
2337,10/12/2021 02:12:21 AM,62.769,0.0,,,
2338,10/12/2021 04:12:21 AM,62.083,0.0,,,
2339,10/12/2021 06:12:21 AM,61.227,0.0,,,
2340,10/12/2021 08:12:21 AM,60.195,0.0,,,
2341,10/12/2021 10:12:21 AM,59.680,0.0,,,
2342,10/12/2021 12:12:21 PM,59.508,0.0,,,
2343,10/12/2021 02:12:21 PM,60.195,0.0,,,
2344,10/12/2021 04:12:21 PM,61.398,0.0,,,
2345,10/12/2021 06:12:21 PM,62.425,0.0,,,
2346,10/12/2021 08:12:21 PM,63.282,0.0,,,
2347,10/12/2021 10:12:21 PM,63.282,0.0,,,
2348,10/13/2021 12:12:21 AM,62.940,0.0,,,
2349,10/13/2021 02:12:21 AM,62.425,0.0,,,
2350,10/13/2021 04:12:21 AM,61.912,0.0,,,
2351,10/13/2021 06:12:21 AM,61.227,0.0,,,
2352,10/13/2021 08:12:21 AM,60.368,0.0,,,
2353,10/13/2021 10:12:21 AM,60.024,0.0,,,
2354,10/13/2021 12:12:21 PM,59.851,0.0,,,
2355,10/13/2021 02:12:21 PM,59.680,0.0,,,
2356,10/13/2021 04:12:21 PM,60.024,0.0,,,
2357,10/13/2021 06:12:21 PM,60.368,0.0,,,
2358,10/13/2021 08:12:21 PM,60.195,0.0,,,
2359,10/13/2021 10:12:21 PM,59.337,0.0,,,
2360,10/14/2021 12:12:21 AM,58.476,0.0,,,
2361,10/14/2021 02:12:21 AM,57.268,0.0,,,
2362,10/14/2021 04:12:21 AM,56.057,0.0,,,
2363,10/14/2021 06:12:21 AM,54.842,0.0,,,
2364,10/14/2021 08:12:21 AM,53.798,0.0,,,
2365,10/14/2021 10:12:21 AM,53.100,0.0,,,
2366,10/14/2021 12:12:21 PM,52.750,0.0,,,
2367,10/14/2021 02:12:21 PM,53.100,0.0,,,
2368,10/14/2021 04:12:21 PM,54.147,0.0,,,
2369,10/14/2021 06:12:21 PM,55.364,0.0,,,
2370,10/14/2021 08:12:21 PM,55.884,0.0,,,
2371,10/14/2021 10:12:21 PM,56.057,0.0,,,
2372,10/15/2021 12:12:21 AM,56.057,0.0,,,
2373,10/15/2021 02:12:21 AM,55.537,0.0,,,
2374,10/15/2021 04:12:21 AM,55.017,0.0,,,
2375,10/15/2021 06:12:21 AM,54.495,0.0,,,
2376,10/15/2021 08:12:21 AM,53.623,0.0,,,
2377,10/15/2021 10:12:21 AM,53.274,0.0,,,
2378,10/15/2021 12:12:21 PM,52.576,0.0,,,
2379,10/15/2021 02:12:21 PM,52.750,0.0,,,
2380,10/15/2021 04:12:21 PM,53.798,0.0,,,
2381,10/15/2021 06:12:21 PM,54.669,0.0,,,
2382,10/15/2021 08:12:21 PM,55.017,0.0,,,
2383,10/15/2021 10:12:21 PM,54.842,0.0,,,
2384,10/16/2021 12:12:21 AM,54.147,0.0,,,
2385,10/16/2021 02:12:21 AM,53.274,0.0,,,
2386,10/16/2021 04:12:21 AM,52.576,0.0,,,
2387,10/16/2021 06:12:21 AM,51.874,0.0,,,
2388,10/16/2021 08:12:21 AM,50.643,0.0,,,
2389,10/16/2021 10:12:21 AM,50.466,0.0,,,
2390,10/16/2021 12:12:21 PM,50.643,0.0,,,
2391,10/16/2021 02:12:21 PM,50.819,0.0,,,
2392,10/16/2021 04:12:21 PM,52.401,0.0,,,
2393,10/16/2021 06:12:21 PM,54.322,0.0,,,
2394,10/16/2021 08:12:21 PM,55.364,0.0,,,
2395,10/16/2021 10:12:21 PM,55.364,0.0,,,
2396,10/17/2021 12:12:21 AM,54.842,0.0,,,
2397,10/17/2021 02:12:21 AM,54.495,0.0,,,
2398,10/17/2021 04:12:21 AM,54.147,0.0,,,
2399,10/17/2021 06:12:21 AM,53.449,0.0,,,
2400,10/17/2021 08:12:21 AM,52.576,0.0,,,
2401,10/17/2021 10:12:21 AM,52.050,0.0,,,
2402,10/17/2021 12:12:21 PM,52.050,0.0,,,
2403,10/17/2021 02:12:21 PM,53.798,0.0,,,
2404,10/17/2021 04:12:21 PM,54.669,0.0,,,
2405,10/17/2021 06:12:21 PM,56.057,0.0,,,
2406,10/17/2021 08:12:21 PM,56.750,0.0,,,
2407,10/17/2021 10:12:21 PM,57.268,0.0,,,
2408,10/18/2021 12:12:21 AM,56.923,0.0,,,
2409,10/18/2021 02:12:21 AM,56.577,0.0,,,
2410,10/18/2021 04:12:21 AM,56.230,0.0,,,
2411,10/18/2021 06:12:21 AM,55.711,0.0,,,
2412,10/18/2021 08:12:21 AM,54.495,0.0,,,
2413,10/18/2021 10:12:21 AM,53.798,0.0,,,
2414,10/18/2021 12:12:21 PM,53.449,0.0,,,
2415,10/18/2021 02:12:21 PM,54.669,0.0,,,
2416,10/18/2021 04:12:21 PM,56.404,0.0,,,
2417,10/18/2021 06:12:21 PM,57.441,0.0,,,
2418,10/18/2021 08:12:21 PM,58.131,0.0,,,
2419,10/18/2021 10:12:21 PM,58.303,0.0,,,
2420,10/19/2021 12:12:21 AM,57.958,0.0,,,
2421,10/19/2021 02:12:21 AM,57.785,0.0,,,
2422,10/19/2021 04:12:21 AM,57.441,0.0,,,
2423,10/19/2021 06:12:21 AM,56.750,0.0,,,
2424,10/19/2021 08:12:21 AM,55.884,0.0,,,
2425,10/19/2021 10:12:21 AM,55.189,0.0,,,
2426,10/19/2021 12:12:21 PM,55.189,0.0,,,
2427,10/19/2021 02:12:21 PM,56.404,0.0,,,
2428,10/19/2021 04:12:21 PM,57.441,0.0,,,
2429,10/19/2021 06:12:21 PM,58.993,0.0,,,
2430,10/19/2021 08:12:21 PM,60.024,0.0,,,
2431,10/19/2021 10:12:21 PM,60.195,0.0,,,
2432,10/20/2021 12:12:21 AM,60.195,0.0,,,
2433,10/20/2021 02:12:21 AM,59.851,0.0,,,
2434,10/20/2021 04:12:21 AM,59.508,0.0,,,
2435,10/20/2021 06:12:21 AM,58.993,0.0,,,
2436,10/20/2021 08:12:21 AM,57.958,0.0,,,
2437,10/20/2021 10:12:21 AM,56.923,0.0,,,
2438,10/20/2021 12:12:21 PM,55.884,0.0,,,
2439,10/20/2021 02:12:21 PM,55.189,0.0,,,
2440,10/20/2021 04:12:21 PM,54.495,0.0,,,
2441,10/20/2021 06:12:21 PM,53.798,0.0,,,
2442,10/20/2021 08:12:21 PM,53.100,0.0,,,
2443,10/20/2021 10:12:21 PM,52.225,0.0,,,
2444,10/21/2021 12:12:21 AM,51.346,0.0,,,
2445,10/21/2021 02:12:21 AM,50.466,0.0,,,
2446,10/21/2021 04:12:21 AM,49.759,0.0,,,
2447,10/21/2021 06:12:21 AM,49.228,0.0,,,
2448,10/21/2021 08:12:21 AM,48.517,0.0,,,
2449,10/21/2021 10:12:21 AM,47.982,0.0,,,
2450,10/21/2021 12:12:21 PM,47.802,0.0,,,
2451,10/21/2021 02:12:21 PM,48.160,0.0,,,
2452,10/21/2021 04:12:21 PM,49.582,0.0,,,
2453,10/21/2021 06:12:21 PM,50.819,0.0,,,
2454,10/21/2021 08:12:21 PM,51.523,0.0,,,
2455,10/21/2021 10:12:21 PM,51.523,0.0,,,
2456,10/22/2021 12:12:21 AM,50.819,0.0,,,
2457,10/22/2021 02:12:21 AM,50.290,0.0,,,
2458,10/22/2021 04:12:21 AM,49.582,0.0,,,
2459,10/22/2021 06:12:21 AM,49.050,0.0,,,
2460,10/22/2021 08:12:21 AM,48.160,0.0,,,
2461,10/22/2021 10:12:21 AM,47.624,0.0,,,
2462,10/22/2021 12:12:21 PM,47.266,0.0,,,
2463,10/22/2021 02:12:21 PM,47.266,0.0,,,
2464,10/22/2021 03:21:58 PM,,,Logged,,
2465,10/22/2021 03:22:01 PM,,,,Logged,Logged
