"Plot Title: Bridge_16_Temp"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21022940, SEN S/N: 21022940)","Intensity, lum/ft² (LGR S/N: 21022940, SEN S/N: 21022940)","Coupler Detached (LGR S/N: 21022940)","Coupler Attached (LGR S/N: 21022940)","Stopped (LGR S/N: 21022940)","End Of File (LGR S/N: 21022940)"
2403,02/05/22 03:01:43 PM,32.418,0.0,,,,
2404,02/05/22 05:01:43 PM,32.617,0.0,,,,
2405,02/05/22 07:01:43 PM,32.617,0.0,,,,
2406,02/05/22 09:01:43 PM,32.418,0.0,,,,
2407,02/05/22 11:01:43 PM,32.418,0.0,,,,
2408,02/06/22 01:01:43 AM,32.218,0.0,,,,
2409,02/06/22 03:01:43 AM,32.218,0.0,,,,
2410,02/06/22 05:01:43 AM,32.218,0.0,,,,
2411,02/06/22 07:01:43 AM,32.218,0.0,,,,
2412,02/06/22 09:01:43 AM,32.218,0.0,,,,
2413,02/06/22 11:01:43 AM,32.218,0.0,,,,
2414,02/06/22 01:01:43 PM,32.418,0.0,,,,
2415,02/06/22 03:01:43 PM,32.617,0.0,,,,
2416,02/06/22 05:01:43 PM,32.815,0.0,,,,
2417,02/06/22 07:01:43 PM,32.617,0.0,,,,
2418,02/06/22 09:01:43 PM,32.617,0.0,,,,
2419,02/06/22 11:01:43 PM,32.418,0.0,,,,
2420,02/07/22 01:01:43 AM,32.218,0.0,,,,
2421,02/07/22 03:01:43 AM,32.218,0.0,,,,
2422,02/07/22 05:01:43 AM,32.218,0.0,,,,
2423,02/07/22 07:01:43 AM,32.218,0.0,,,,
2424,02/07/22 09:01:43 AM,32.218,0.0,,,,
2425,02/07/22 11:01:43 AM,32.218,0.0,,,,
2426,02/07/22 01:01:43 PM,32.418,0.0,,,,
2427,02/07/22 03:01:43 PM,32.815,0.0,,,,
2428,02/07/22 05:01:43 PM,32.815,0.0,,,,
2429,02/07/22 07:01:43 PM,32.815,0.0,,,,
2430,02/07/22 09:01:43 PM,32.617,0.0,,,,
2431,02/07/22 11:01:43 PM,32.418,0.0,,,,
2432,02/08/22 01:01:43 AM,32.218,0.0,,,,
2433,02/08/22 03:01:43 AM,32.218,0.0,,,,
2434,02/08/22 05:01:43 AM,32.218,0.0,,,,
2435,02/08/22 07:01:43 AM,32.218,0.0,,,,
2436,02/08/22 09:01:43 AM,32.218,0.0,,,,
2437,02/08/22 11:01:43 AM,32.218,0.0,,,,
2438,02/08/22 01:01:43 PM,32.418,0.0,,,,
2439,02/08/22 03:01:43 PM,32.815,0.0,,,,
2440,02/08/22 05:01:43 PM,32.815,0.0,,,,
2441,02/08/22 07:01:43 PM,32.815,0.0,,,,
2442,02/08/22 09:01:43 PM,32.617,0.0,,,,
2443,02/08/22 11:01:43 PM,32.418,0.0,,,,
2444,02/09/22 01:01:43 AM,32.218,0.0,,,,
2445,02/09/22 03:01:43 AM,32.218,0.0,,,,
2446,02/09/22 05:01:43 AM,32.218,0.0,,,,
2447,02/09/22 07:01:43 AM,32.218,0.0,,,,
2448,02/09/22 09:01:43 AM,32.218,0.0,,,,
2449,02/09/22 11:01:43 AM,32.218,0.0,,,,
2450,02/09/22 01:01:43 PM,32.418,0.0,,,,
2451,02/09/22 03:01:43 PM,32.815,0.0,,,,
2452,02/09/22 05:01:43 PM,32.815,0.0,,,,
2453,02/09/22 07:01:43 PM,32.617,0.0,,,,
2454,02/09/22 09:01:43 PM,32.617,0.0,,,,
2455,02/09/22 11:01:43 PM,32.418,0.0,,,,
2456,02/10/22 01:01:43 AM,32.218,0.0,,,,
2457,02/10/22 03:01:43 AM,32.218,0.0,,,,
2458,02/10/22 05:01:43 AM,32.218,0.0,,,,
2459,02/10/22 07:01:43 AM,32.218,0.0,,,,
2460,02/10/22 09:01:43 AM,32.218,0.0,,,,
2461,02/10/22 11:01:43 AM,32.218,0.0,,,,
2462,02/10/22 01:01:43 PM,32.418,0.0,,,,
2463,02/10/22 03:01:43 PM,32.418,0.0,,,,
2464,02/10/22 05:01:43 PM,32.418,0.0,,,,
2465,02/10/22 07:01:43 PM,32.418,0.0,,,,
2466,02/10/22 09:01:43 PM,32.418,0.0,,,,
2467,02/10/22 11:01:43 PM,32.218,0.0,,,,
2468,02/11/22 01:01:43 AM,32.218,0.0,,,,
2469,02/11/22 03:01:43 AM,32.218,0.0,,,,
2470,02/11/22 05:01:43 AM,32.218,0.0,,,,
2471,02/11/22 07:01:43 AM,32.218,0.0,,,,
2472,02/11/22 09:01:43 AM,32.218,0.0,,,,
2473,02/11/22 11:01:43 AM,32.218,0.0,,,,
2474,02/11/22 01:01:43 PM,32.418,0.0,,,,
2475,02/11/22 03:01:43 PM,32.815,0.0,,,,
2476,02/11/22 05:01:43 PM,32.815,0.0,,,,
2477,02/11/22 07:01:43 PM,32.815,0.0,,,,
2478,02/11/22 09:01:43 PM,32.617,0.0,,,,
2479,02/11/22 11:01:43 PM,32.418,0.0,,,,
2480,02/12/22 01:01:43 AM,32.218,0.0,,,,
2481,02/12/22 03:01:43 AM,32.218,0.0,,,,
2482,02/12/22 05:01:43 AM,32.218,0.0,,,,
2483,02/12/22 07:01:43 AM,32.218,0.0,,,,
2484,02/12/22 09:01:43 AM,32.218,0.0,,,,
2485,02/12/22 11:01:43 AM,32.218,0.0,,,,
2486,02/12/22 01:01:43 PM,32.418,0.0,,,,
2487,02/12/22 03:01:43 PM,32.617,0.0,,,,
2488,02/12/22 05:01:43 PM,32.617,0.0,,,,
2489,02/12/22 07:01:43 PM,32.617,0.0,,,,
2490,02/12/22 09:01:43 PM,32.418,0.0,,,,
2491,02/12/22 11:01:43 PM,32.418,0.0,,,,
2492,02/13/22 01:01:43 AM,32.218,0.0,,,,
2493,02/13/22 03:01:43 AM,32.218,0.0,,,,
2494,02/13/22 05:01:43 AM,32.218,0.0,,,,
2495,02/13/22 07:01:43 AM,32.218,0.0,,,,
2496,02/13/22 09:01:43 AM,32.218,0.0,,,,
2497,02/13/22 11:01:43 AM,32.218,0.0,,,,
2498,02/13/22 01:01:43 PM,32.418,0.0,,,,
2499,02/13/22 03:01:43 PM,32.617,0.0,,,,
2500,02/13/22 05:01:43 PM,32.815,0.0,,,,
2501,02/13/22 07:01:43 PM,32.617,0.0,,,,
2502,02/13/22 09:01:43 PM,32.617,0.0,,,,
2503,02/13/22 11:01:43 PM,32.418,0.0,,,,
2504,02/14/22 01:01:43 AM,32.218,0.0,,,,
2505,02/14/22 03:01:43 AM,32.218,0.0,,,,
2506,02/14/22 05:01:43 AM,32.218,0.0,,,,
2507,02/14/22 07:01:43 AM,32.218,0.0,,,,
2508,02/14/22 09:01:43 AM,32.218,0.0,,,,
2509,02/14/22 11:01:43 AM,32.218,0.0,,,,
2510,02/14/22 01:01:43 PM,32.418,0.0,,,,
2511,02/14/22 03:01:43 PM,32.815,0.0,,,,
2512,02/14/22 05:01:43 PM,33.013,0.0,,,,
2513,02/14/22 07:01:43 PM,33.013,0.0,,,,
2514,02/14/22 09:01:43 PM,32.815,0.0,,,,
2515,02/14/22 11:01:43 PM,32.617,0.0,,,,
2516,02/15/22 01:01:43 AM,32.418,0.0,,,,
2517,02/15/22 03:01:43 AM,32.218,0.0,,,,
2518,02/15/22 05:01:43 AM,32.218,0.0,,,,
2519,02/15/22 07:01:43 AM,32.218,0.0,,,,
2520,02/15/22 09:01:43 AM,32.218,0.0,,,,
2521,02/15/22 11:01:43 AM,32.218,0.0,,,,
2522,02/15/22 01:01:43 PM,32.418,0.0,,,,
2523,02/15/22 03:01:43 PM,32.815,0.0,,,,
2524,02/15/22 05:01:43 PM,32.815,0.0,,,,
2525,02/15/22 07:01:43 PM,32.815,0.0,,,,
2526,02/15/22 09:01:43 PM,32.617,0.0,,,,
2527,02/15/22 11:01:43 PM,32.418,0.0,,,,
2528,02/16/22 01:01:43 AM,32.418,0.0,,,,
2529,02/16/22 03:01:43 AM,32.218,0.0,,,,
2530,02/16/22 05:01:43 AM,32.218,0.0,,,,
2531,02/16/22 07:01:43 AM,32.218,0.0,,,,
2532,02/16/22 09:01:43 AM,32.218,0.0,,,,
2533,02/16/22 11:01:43 AM,32.218,0.0,,,,
2534,02/16/22 01:01:43 PM,32.418,0.0,,,,
2535,02/16/22 03:01:43 PM,32.617,0.0,,,,
2536,02/16/22 05:01:43 PM,32.617,0.0,,,,
2537,02/16/22 07:01:43 PM,32.617,0.0,,,,
2538,02/16/22 09:01:43 PM,32.617,0.0,,,,
2539,02/16/22 11:01:43 PM,32.418,0.0,,,,
2540,02/17/22 01:01:43 AM,32.418,0.0,,,,
2541,02/17/22 03:01:43 AM,32.218,0.0,,,,
2542,02/17/22 05:01:43 AM,32.218,0.0,,,,
2543,02/17/22 07:01:43 AM,32.218,0.0,,,,
2544,02/17/22 09:01:43 AM,32.218,0.0,,,,
2545,02/17/22 11:01:43 AM,32.218,0.0,,,,
2546,02/17/22 01:01:43 PM,32.617,0.0,,,,
2547,02/17/22 03:01:43 PM,32.815,0.0,,,,
2548,02/17/22 05:01:43 PM,33.213,0.0,,,,
2549,02/17/22 07:01:43 PM,33.013,0.0,,,,
2550,02/17/22 09:01:43 PM,32.815,0.0,,,,
2551,02/17/22 11:01:43 PM,32.617,0.0,,,,
2552,02/18/22 01:01:43 AM,32.418,0.0,,,,
2553,02/18/22 03:01:43 AM,32.418,0.0,,,,
2554,02/18/22 05:01:43 AM,32.218,0.0,,,,
2555,02/18/22 07:01:43 AM,32.218,0.0,,,,
2556,02/18/22 09:01:43 AM,32.218,0.0,,,,
2557,02/18/22 11:01:43 AM,32.218,0.0,,,,
2558,02/18/22 01:01:43 PM,32.418,0.0,,,,
2559,02/18/22 03:01:43 PM,32.617,0.0,,,,
2560,02/18/22 05:01:43 PM,32.418,0.0,,,,
2561,02/18/22 07:01:43 PM,32.418,0.0,,,,
2562,02/18/22 09:01:43 PM,32.418,0.0,,,,
2563,02/18/22 11:01:43 PM,32.418,0.0,,,,
2564,02/19/22 01:01:43 AM,32.218,0.0,,,,
2565,02/19/22 03:01:43 AM,32.218,0.0,,,,
2566,02/19/22 05:01:43 AM,32.218,0.0,,,,
2567,02/19/22 07:01:43 AM,32.218,0.0,,,,
2568,02/19/22 09:01:43 AM,32.218,0.0,,,,
2569,02/19/22 11:01:43 AM,32.218,0.0,,,,
2570,02/19/22 01:01:43 PM,32.617,0.0,,,,
2571,02/19/22 03:01:43 PM,32.815,0.0,,,,
2572,02/19/22 05:01:43 PM,33.013,0.0,,,,
2573,02/19/22 07:01:43 PM,33.013,0.0,,,,
2574,02/19/22 09:01:43 PM,32.815,0.0,,,,
2575,02/19/22 11:01:43 PM,32.617,0.0,,,,
2576,02/20/22 01:01:43 AM,32.418,0.0,,,,
2577,02/20/22 03:01:43 AM,32.418,0.0,,,,
2578,02/20/22 05:01:43 AM,32.218,0.0,,,,
2579,02/20/22 07:01:43 AM,32.218,0.0,,,,
2580,02/20/22 09:01:43 AM,32.218,0.0,,,,
2581,02/20/22 11:01:43 AM,32.418,0.0,,,,
2582,02/20/22 01:01:43 PM,32.617,0.0,,,,
2583,02/20/22 03:01:43 PM,33.013,0.0,,,,
2584,02/20/22 05:01:43 PM,33.213,0.0,,,,
2585,02/20/22 07:01:43 PM,33.013,0.0,,,,
2586,02/20/22 09:01:43 PM,32.815,0.0,,,,
2587,02/20/22 11:01:43 PM,32.617,0.0,,,,
2588,02/21/22 01:01:43 AM,32.418,0.0,,,,
2589,02/21/22 03:01:43 AM,32.418,0.0,,,,
2590,02/21/22 05:01:43 AM,32.218,0.0,,,,
2591,02/21/22 07:01:43 AM,32.218,0.0,,,,
2592,02/21/22 09:01:43 AM,32.218,0.0,,,,
2593,02/21/22 11:01:43 AM,32.218,0.0,,,,
2594,02/21/22 01:01:43 PM,32.218,0.0,,,,
2595,02/21/22 03:01:43 PM,32.418,0.0,,,,
2596,02/21/22 05:01:43 PM,32.418,0.0,,,,
2597,02/21/22 07:01:43 PM,32.418,0.0,,,,
2598,02/21/22 09:01:43 PM,32.418,0.0,,,,
2599,02/21/22 11:01:43 PM,32.418,0.0,,,,
2600,02/22/22 01:01:43 AM,32.218,0.0,,,,
2601,02/22/22 03:01:43 AM,32.218,0.0,,,,
2602,02/22/22 05:01:43 AM,32.218,0.0,,,,
2603,02/22/22 07:01:43 AM,32.218,0.0,,,,
2604,02/22/22 09:01:43 AM,32.218,0.0,,,,
2605,02/22/22 11:01:43 AM,32.218,0.0,,,,
2606,02/22/22 01:01:43 PM,32.418,0.0,,,,
2607,02/22/22 03:01:43 PM,32.617,0.0,,,,
2608,02/22/22 05:01:43 PM,33.013,0.0,,,,
2609,02/22/22 07:01:43 PM,33.013,0.0,,,,
2610,02/22/22 09:01:43 PM,32.815,0.0,,,,
2611,02/22/22 11:01:43 PM,32.617,0.0,,,,
2612,02/23/22 01:01:43 AM,32.418,0.0,,,,
2613,02/23/22 03:01:43 AM,32.418,0.0,,,,
2614,02/23/22 05:01:43 AM,32.218,0.0,,,,
2615,02/23/22 07:01:43 AM,32.218,0.0,,,,
2616,02/23/22 09:01:43 AM,32.218,0.0,,,,
2617,02/23/22 11:01:43 AM,32.218,0.0,,,,
2618,02/23/22 01:01:43 PM,32.617,0.0,,,,
2619,02/23/22 03:01:43 PM,33.013,0.0,,,,
2620,02/23/22 05:01:43 PM,33.213,0.0,,,,
2621,02/23/22 07:01:43 PM,33.213,0.0,,,,
2622,02/23/22 09:01:43 PM,33.013,0.0,,,,
2623,02/23/22 11:01:43 PM,32.617,0.0,,,,
2624,02/24/22 01:01:43 AM,32.418,0.0,,,,
2625,02/24/22 03:01:43 AM,32.418,0.0,,,,
2626,02/24/22 05:01:43 AM,32.218,0.0,,,,
2627,02/24/22 07:01:43 AM,32.218,0.0,,,,
2628,02/24/22 09:01:43 AM,32.218,0.0,,,,
2629,02/24/22 11:01:43 AM,32.218,0.0,,,,
2630,02/24/22 01:01:43 PM,32.218,0.0,,,,
2631,02/24/22 03:01:43 PM,32.418,0.0,,,,
2632,02/24/22 05:01:43 PM,32.418,0.0,,,,
2633,02/24/22 07:01:43 PM,32.418,0.0,,,,
2634,02/24/22 09:01:43 PM,32.218,0.0,,,,
2635,02/24/22 11:01:43 PM,32.218,0.0,,,,
2636,02/25/22 01:01:43 AM,32.218,0.0,,,,
2637,02/25/22 03:01:43 AM,32.218,0.0,,,,
2638,02/25/22 05:01:43 AM,32.218,0.0,,,,
2639,02/25/22 07:01:43 AM,32.218,0.0,,,,
2640,02/25/22 09:01:43 AM,32.218,0.0,,,,
2641,02/25/22 11:01:43 AM,32.218,0.0,,,,
2642,02/25/22 01:01:43 PM,32.218,0.0,,,,
2643,02/25/22 03:01:43 PM,32.418,0.0,,,,
2644,02/25/22 05:01:43 PM,32.418,0.0,,,,
2645,02/25/22 07:01:43 PM,32.418,0.0,,,,
2646,02/25/22 09:01:43 PM,32.418,0.0,,,,
2647,02/25/22 11:01:43 PM,32.218,0.0,,,,
2648,02/26/22 01:01:43 AM,32.218,0.0,,,,
2649,02/26/22 03:01:43 AM,32.218,0.0,,,,
2650,02/26/22 05:01:43 AM,32.218,0.0,,,,
2651,02/26/22 07:01:43 AM,32.218,0.0,,,,
2652,02/26/22 09:01:43 AM,32.218,0.0,,,,
2653,02/26/22 11:01:43 AM,32.218,0.0,,,,
2654,02/26/22 01:01:43 PM,32.218,0.0,,,,
2655,02/26/22 03:01:43 PM,32.418,0.0,,,,
2656,02/26/22 05:01:43 PM,32.418,0.0,,,,
2657,02/26/22 07:01:43 PM,32.418,0.0,,,,
2658,02/26/22 09:01:43 PM,32.418,0.0,,,,
2659,02/26/22 11:01:43 PM,32.418,0.0,,,,
2660,02/27/22 01:01:43 AM,32.218,0.0,,,,
2661,02/27/22 03:01:43 AM,32.218,0.0,,,,
2662,02/27/22 05:01:43 AM,32.218,0.0,,,,
2663,02/27/22 07:01:43 AM,32.218,0.0,,,,
2664,02/27/22 09:01:43 AM,32.218,0.0,,,,
2665,02/27/22 11:01:43 AM,32.218,0.0,,,,
2666,02/27/22 01:01:43 PM,32.418,0.0,,,,
2667,02/27/22 03:01:43 PM,32.418,0.0,,,,
2668,02/27/22 05:01:43 PM,32.617,0.0,,,,
2669,02/27/22 07:01:43 PM,32.815,0.0,,,,
2670,02/27/22 09:01:43 PM,32.815,0.0,,,,
2671,02/27/22 11:01:43 PM,32.617,0.0,,,,
2672,02/28/22 01:01:43 AM,32.418,0.0,,,,
2673,02/28/22 03:01:43 AM,32.418,0.0,,,,
2674,02/28/22 05:01:43 AM,32.218,0.0,,,,
2675,02/28/22 07:01:43 AM,32.218,0.0,,,,
2676,02/28/22 09:01:43 AM,32.218,0.0,,,,
2677,02/28/22 11:01:43 AM,32.218,0.0,,,,
2678,02/28/22 01:01:43 PM,32.617,0.0,,,,
2679,02/28/22 03:01:43 PM,33.013,0.0,,,,
2680,02/28/22 05:01:43 PM,33.213,0.0,,,,
2681,02/28/22 07:01:43 PM,33.213,0.0,,,,
2682,02/28/22 09:01:43 PM,33.013,0.0,,,,
2683,02/28/22 11:01:43 PM,32.617,0.0,,,,
2684,03/01/22 01:01:43 AM,32.418,0.0,,,,
2685,03/01/22 03:01:43 AM,32.418,0.0,,,,
2686,03/01/22 05:01:43 AM,32.218,0.0,,,,
2687,03/01/22 07:01:43 AM,32.218,0.0,,,,
2688,03/01/22 09:01:43 AM,32.218,0.0,,,,
2689,03/01/22 11:01:43 AM,32.418,0.0,,,,
2690,03/01/22 01:01:43 PM,32.617,0.0,,,,
2691,03/01/22 03:01:43 PM,33.213,0.0,,,,
2692,03/01/22 05:01:43 PM,33.411,0.0,,,,
2693,03/01/22 07:01:43 PM,33.411,0.0,,,,
2694,03/01/22 09:01:43 PM,33.013,0.0,,,,
2695,03/01/22 11:01:43 PM,32.617,0.0,,,,
2696,03/02/22 01:01:43 AM,32.418,0.0,,,,
2697,03/02/22 03:01:43 AM,32.418,0.0,,,,
2698,03/02/22 05:01:43 AM,32.218,0.0,,,,
2699,03/02/22 07:01:43 AM,32.218,0.0,,,,
2700,03/02/22 09:01:43 AM,32.218,0.0,,,,
2701,03/02/22 11:01:43 AM,32.418,0.0,,,,
2702,03/02/22 01:01:43 PM,32.815,0.0,,,,
2703,03/02/22 03:01:43 PM,33.013,0.0,,,,
2704,03/02/22 05:01:43 PM,33.013,0.0,,,,
2705,03/02/22 07:01:43 PM,32.815,0.0,,,,
2706,03/02/22 09:01:43 PM,32.617,0.0,,,,
2707,03/02/22 11:01:43 PM,32.418,0.0,,,,
2708,03/03/22 01:01:43 AM,32.418,0.0,,,,
2709,03/03/22 03:01:43 AM,32.218,0.0,,,,
2710,03/03/22 05:01:43 AM,32.218,0.0,,,,
2711,03/03/22 07:01:43 AM,32.218,0.0,,,,
2712,03/03/22 09:01:43 AM,32.218,0.0,,,,
2713,03/03/22 11:01:43 AM,32.218,0.0,,,,
2714,03/03/22 01:01:43 PM,32.418,0.0,,,,
2715,03/03/22 03:01:43 PM,32.617,0.0,,,,
2716,03/03/22 05:01:43 PM,32.815,0.0,,,,
2717,03/03/22 07:01:43 PM,32.815,0.0,,,,
2718,03/03/22 09:01:43 PM,32.617,0.0,,,,
2719,03/03/22 11:01:43 PM,32.418,0.0,,,,
2720,03/04/22 01:01:43 AM,32.418,0.0,,,,
2721,03/04/22 03:01:43 AM,32.218,0.0,,,,
2722,03/04/22 05:01:43 AM,32.218,0.0,,,,
2723,03/04/22 07:01:43 AM,32.218,0.0,,,,
2724,03/04/22 09:01:43 AM,32.218,0.0,,,,
2725,03/04/22 11:01:43 AM,32.418,0.0,,,,
2726,03/04/22 01:01:43 PM,32.617,0.0,,,,
2727,03/04/22 03:01:43 PM,33.013,0.0,,,,
2728,03/04/22 05:01:43 PM,33.213,0.0,,,,
2729,03/04/22 07:01:43 PM,33.013,0.0,,,,
2730,03/04/22 09:01:43 PM,32.815,0.0,,,,
2731,03/04/22 11:01:43 PM,32.617,0.0,,,,
2732,03/05/22 01:01:43 AM,32.418,0.0,,,,
2733,03/05/22 03:01:43 AM,32.218,0.0,,,,
2734,03/05/22 05:01:43 AM,32.218,0.0,,,,
2735,03/05/22 07:01:43 AM,32.218,0.0,,,,
2736,03/05/22 09:01:43 AM,32.218,0.0,,,,
2737,03/05/22 11:01:43 AM,32.218,0.0,,,,
2738,03/05/22 01:01:43 PM,32.418,0.0,,,,
2739,03/05/22 03:01:43 PM,32.418,0.0,,,,
2740,03/05/22 05:01:43 PM,32.418,0.0,,,,
2741,03/05/22 07:01:43 PM,32.418,0.0,,,,
2742,03/05/22 09:01:43 PM,32.218,0.0,,,,
2743,03/05/22 11:01:43 PM,32.218,0.0,,,,
2744,03/06/22 01:01:43 AM,32.218,0.0,,,,
2745,03/06/22 03:01:43 AM,32.218,0.0,,,,
2746,03/06/22 05:01:43 AM,32.218,0.0,,,,
2747,03/06/22 07:01:43 AM,32.218,0.0,,,,
2748,03/06/22 09:01:43 AM,32.218,0.0,,,,
2749,03/06/22 11:01:43 AM,32.218,0.0,,,,
2750,03/06/22 01:01:43 PM,32.418,0.0,,,,
2751,03/06/22 03:01:43 PM,32.617,0.0,,,,
2752,03/06/22 05:01:43 PM,32.617,0.0,,,,
2753,03/06/22 07:01:43 PM,32.617,0.0,,,,
2754,03/06/22 09:01:43 PM,32.418,0.0,,,,
2755,03/06/22 11:01:43 PM,32.418,0.0,,,,
2756,03/07/22 01:01:43 AM,32.218,0.0,,,,
2757,03/07/22 03:01:43 AM,32.218,0.0,,,,
2758,03/07/22 05:01:43 AM,32.218,0.0,,,,
2759,03/07/22 07:01:43 AM,32.218,0.0,,,,
2760,03/07/22 09:01:43 AM,32.218,0.0,,,,
2761,03/07/22 11:01:43 AM,32.218,0.0,,,,
2762,03/07/22 01:01:43 PM,32.418,0.0,,,,
2763,03/07/22 03:01:43 PM,32.617,0.0,,,,
2764,03/07/22 05:01:43 PM,32.617,0.0,,,,
2765,03/07/22 07:01:43 PM,32.617,0.0,,,,
2766,03/07/22 09:01:43 PM,32.617,0.0,,,,
2767,03/07/22 11:01:43 PM,32.418,0.0,,,,
2768,03/08/22 01:01:43 AM,32.418,0.0,,,,
2769,03/08/22 03:01:43 AM,32.218,0.0,,,,
2770,03/08/22 05:01:43 AM,32.218,0.0,,,,
2771,03/08/22 07:01:43 AM,32.218,0.0,,,,
2772,03/08/22 09:01:43 AM,32.218,0.0,,,,
2773,03/08/22 11:01:43 AM,32.218,0.0,,,,
2774,03/08/22 01:01:43 PM,32.418,0.0,,,,
2775,03/08/22 03:01:43 PM,32.418,0.0,,,,
2776,03/08/22 05:01:43 PM,32.418,0.0,,,,
2777,03/08/22 07:01:43 PM,32.418,0.0,,,,
2778,03/08/22 09:01:43 PM,32.418,0.0,,,,
2779,03/08/22 11:01:43 PM,32.418,0.0,,,,
2780,03/09/22 01:01:43 AM,32.218,0.0,,,,
2781,03/09/22 03:01:43 AM,32.218,0.0,,,,
2782,03/09/22 05:01:43 AM,32.218,0.0,,,,
2783,03/09/22 07:01:43 AM,32.218,0.0,,,,
2784,03/09/22 09:01:43 AM,32.218,0.0,,,,
2785,03/09/22 11:01:43 AM,32.218,0.0,,,,
2786,03/09/22 01:01:43 PM,32.418,0.0,,,,
2787,03/09/22 03:01:43 PM,32.617,0.0,,,,
2788,03/09/22 05:01:43 PM,32.617,0.0,,,,
2789,03/09/22 07:01:43 PM,32.617,0.0,,,,
2790,03/09/22 09:01:43 PM,32.418,0.0,,,,
2791,03/09/22 11:01:43 PM,32.418,0.0,,,,
2792,03/10/22 01:01:43 AM,32.218,0.0,,,,
2793,03/10/22 03:01:43 AM,32.218,0.0,,,,
2794,03/10/22 05:01:43 AM,32.218,0.0,,,,
2795,03/10/22 07:01:43 AM,32.218,0.0,,,,
2796,03/10/22 09:01:43 AM,32.218,0.0,,,,
2797,03/10/22 11:01:43 AM,32.218,0.0,,,,
2798,03/10/22 01:01:43 PM,32.418,0.0,,,,
2799,03/10/22 03:01:43 PM,32.617,0.0,,,,
2800,03/10/22 05:01:43 PM,32.617,0.0,,,,
2801,03/10/22 07:01:43 PM,32.617,0.0,,,,
2802,03/10/22 09:01:43 PM,32.617,0.0,,,,
2803,03/10/22 11:01:43 PM,32.418,0.0,,,,
2804,03/11/22 01:01:43 AM,32.418,0.0,,,,
2805,03/11/22 03:01:43 AM,32.218,0.0,,,,
2806,03/11/22 05:01:43 AM,32.218,0.0,,,,
2807,03/11/22 07:01:43 AM,32.218,0.0,,,,
2808,03/11/22 09:01:43 AM,32.218,0.0,,,,
2809,03/11/22 11:01:43 AM,32.218,0.0,,,,
2810,03/11/22 01:01:43 PM,32.418,0.0,,,,
2811,03/11/22 03:01:43 PM,32.617,0.0,,,,
2812,03/11/22 05:01:43 PM,32.815,0.0,,,,
2813,03/11/22 07:01:43 PM,32.815,0.0,,,,
2814,03/11/22 09:01:43 PM,32.617,0.0,,,,
2815,03/11/22 11:01:43 PM,32.418,0.0,,,,
2816,03/12/22 01:01:43 AM,32.418,0.0,,,,
2817,03/12/22 03:01:43 AM,32.218,0.0,,,,
2818,03/12/22 05:01:43 AM,32.218,0.0,,,,
2819,03/12/22 07:01:43 AM,32.218,0.0,,,,
2820,03/12/22 09:01:43 AM,32.218,0.0,,,,
2821,03/12/22 11:01:43 AM,32.418,0.0,,,,
2822,03/12/22 01:01:43 PM,32.418,0.0,,,,
2823,03/12/22 03:01:43 PM,32.617,0.0,,,,
2824,03/12/22 05:01:43 PM,32.815,0.0,,,,
2825,03/12/22 07:01:43 PM,32.617,0.0,,,,
2826,03/12/22 09:01:43 PM,32.617,0.0,,,,
2827,03/12/22 11:01:43 PM,32.418,0.0,,,,
2828,03/13/22 01:01:43 AM,32.418,0.0,,,,
2829,03/13/22 03:01:43 AM,32.218,0.0,,,,
2830,03/13/22 05:01:43 AM,32.218,0.0,,,,
2831,03/13/22 07:01:43 AM,32.218,0.0,,,,
2832,03/13/22 09:01:43 AM,32.218,0.0,,,,
2833,03/13/22 11:01:43 AM,32.418,0.0,,,,
2834,03/13/22 01:01:43 PM,32.617,0.0,,,,
2835,03/13/22 03:01:43 PM,32.815,0.0,,,,
2836,03/13/22 05:01:43 PM,33.013,0.0,,,,
2837,03/13/22 07:01:43 PM,33.013,0.0,,,,
2838,03/13/22 09:01:43 PM,32.815,0.0,,,,
2839,03/13/22 11:01:43 PM,32.617,0.0,,,,
2840,03/14/22 01:01:43 AM,32.418,0.0,,,,
2841,03/14/22 03:01:43 AM,32.418,0.0,,,,
2842,03/14/22 05:01:43 AM,32.218,0.0,,,,
2843,03/14/22 07:01:43 AM,32.218,0.0,,,,
2844,03/14/22 09:01:43 AM,32.218,0.0,,,,
2845,03/14/22 11:01:43 AM,32.418,0.0,,,,
2846,03/14/22 01:01:43 PM,32.617,0.0,,,,
2847,03/14/22 03:01:43 PM,33.013,0.0,,,,
2848,03/14/22 05:01:43 PM,33.213,0.0,,,,
2849,03/14/22 07:01:43 PM,33.213,0.0,,,,
2850,03/14/22 09:01:43 PM,32.815,0.0,,,,
2851,03/14/22 11:01:43 PM,32.617,0.0,,,,
2852,03/15/22 01:01:43 AM,32.418,0.0,,,,
2853,03/15/22 03:01:43 AM,32.418,0.0,,,,
2854,03/15/22 05:01:43 AM,32.218,0.0,,,,
2855,03/15/22 07:01:43 AM,32.218,0.0,,,,
2856,03/15/22 09:01:43 AM,32.218,0.0,,,,
2857,03/15/22 11:01:43 AM,32.418,0.0,,,,
2858,03/15/22 01:01:43 PM,32.815,0.0,,,,
2859,03/15/22 03:01:43 PM,33.213,0.0,,,,
2860,03/15/22 05:01:43 PM,33.411,0.0,,,,
2861,03/15/22 07:01:43 PM,33.411,0.0,,,,
2862,03/15/22 09:01:43 PM,33.013,0.0,,,,
