"","transmitter_id","date","total_movement","day_interval","interval","date_prev","daily_movement","change_flow_24","change_flow_48","Flow","flow_s","change_flow_24_s","change_flow_48_s","week"
"1047",48462,2021-07-28,0,86400,1,2021-07-27,0,-5.7,-11.2,59.3,-0.770191689386047,-0.266647061533926,-0.28375134218723,30
"1048",48462,2021-07-29,0,86400,1,2021-07-28,0,-2.4,-8.1,56.9,-0.772209094087285,-0.193634435469174,-0.246728798288414,30
"1049",48462,2021-07-30,0,86400,1,2021-07-29,0,-1.1,-3.5,55.8,-0.773133737908685,-0.164871885807302,-0.191792120245009,30
"1050",48462,2021-07-31,0,86400,1,2021-07-30,0,-0.799999999999997,-1.9,55,-0.773806206142431,-0.15823437434687,-0.172683710490781,31
"1051",48462,2021-08-01,0,86400,1,2021-07-31,0,1.7,0.900000000000006,56.7,-0.772377211145721,-0.102921778843269,-0.139243993420882,31
"1052",48462,2021-08-02,0,86400,1,2021-08-01,0,2.2,3.9,58.9,-0.77052792350292,-0.0918592597425494,-0.103415725131705,31
"1053",48462,2021-08-03,0,86400,1,2021-08-02,0,1.7,3.9,60.6,-0.76909892850621,-0.102921778843269,-0.103415725131705,31
"1054",48462,2021-08-04,0,86400,1,2021-08-03,0,3.8,5.50000000000001,64.4,-0.765904704395917,-0.0564591986202451,-0.084307315377477,31
"1055",48462,2021-08-05,0,86400,1,2021-08-04,0,3.39999999999999,7.2,67.8,-0.763046714402497,-0.0653092139008214,-0.06400463001361,31
"1056",48462,2021-08-06,0,86400,1,2021-08-05,0,2.3,5.69999999999999,70.1,-0.761113368230478,-0.0896467559224054,-0.0819187641581987,31
"1057",48462,2021-08-07,0,86400,1,2021-08-06,0,1.40000000000001,3.7,71.5,-0.759936548821422,-0.109559290303701,-0.105804276350983,32
"1058",48462,2021-08-08,0,86400,1,2021-08-07,0,-3.5,-2.09999999999999,68,-0.762878597344061,-0.217971977490758,-0.175072261710059,32
"1059",48462,2021-08-09,0,86400,1,2021-08-08,0,-4.7,-8.2,63.3,-0.766829348217318,-0.244522023332486,-0.247923073898053,32
"1060",48462,2021-08-10,0,86400,1,2021-08-09,0,-4.5,-9.2,58.8,-0.770611982032138,-0.240097015692198,-0.259865829994445,32
"1061",48462,2021-08-11,0,86400,1,2021-08-10,0,-5.9,-10.4,52.9,-0.775571435256014,-0.271072069174214,-0.274197137310116,32
"1062",48462,2021-08-12,0,86400,1,2021-08-11,0,-2.1,-8,50.8,-0.777336664369597,-0.186996924008742,-0.245534522678774,32
"1063",48462,2021-08-13,0,86400,1,2021-08-12,0,-2.5,-4.6,48.3,-0.779438127600053,-0.195846939289318,-0.20492915195104,32
"1064",48462,2021-08-14,0,86400,1,2021-08-13,0,-2.4,-4.9,45.9,-0.781455532301291,-0.193634435469174,-0.208511978779958,33
"1065",48462,2021-08-15,0,86400,1,2021-08-14,0,-1.2,-3.59999999999999,44.7,-0.78246423465191,-0.167084389627446,-0.192986395854648,33
"1066",48462,2021-08-16,0,86400,1,2021-08-15,0,-1.40000000000001,-2.6,43.3,-0.783641054060965,-0.171509397267734,-0.181043639758255,33
"1067",48462,2021-08-17,0,86400,1,2021-08-16,0,-1.9,-3.3,41.4,-0.785238166116111,-0.182571916368454,-0.18940356902573,33
"1068",48462,2021-08-18,0,86400,1,2021-08-17,0,-2.7,-4.59999999999999,38.7,-0.787507746405004,-0.200271946929606,-0.20492915195104,33
"1069",48462,2021-08-19,0,86400,1,2021-08-18,0,-0.200000000000003,-2.9,38.5,-0.78767586346344,-0.144959351426006,-0.184626466587173,33
"1070",48462,2021-08-20,0,86400,1,2021-08-19,0,-1,-1.2,37.5,-0.788516448755623,-0.162659381987158,-0.164323781223306,33
"1071",48462,2021-08-21,0,86400,1,2021-08-20,0,-0.899999999999999,-1.9,36.6,-0.789272975518587,-0.160446878167014,-0.172683710490781,34
"1072",48462,2021-08-22,0,86400,1,2021-08-21,0,-0.100000000000001,-1,36.5,-0.789357034047805,-0.142746847605862,-0.161935230004028,34
"1073",48462,2021-08-23,0,86400,1,2021-08-22,0,0.799999999999997,0.699999999999996,37.3,-0.788684565814059,-0.122834313224566,-0.141632544640161,34
"1074",48462,2021-08-24,0,86400,1,2021-08-23,0,-0.899999999999999,-0.100000000000001,36.4,-0.789441092577023,-0.160446878167014,-0.151186749517274,34
"1075",48462,2021-08-25,0,86400,1,2021-08-24,0,0.200000000000003,-0.699999999999996,36.6,-0.789272975518587,-0.136109336145429,-0.15835240317511,34
"1076",48462,2021-08-26,0,86400,1,2021-08-25,0,-0.399999999999999,-0.199999999999996,36.2,-0.78960920963546,-0.149384359066294,-0.152381025126914,34
"1077",48462,2021-08-27,0,86400,1,2021-08-26,0,0.599999999999994,0.199999999999996,36.8,-0.78910485846015,-0.127259320864854,-0.147603922688357,34
"1078",48462,2021-08-28,0,86400,1,2021-08-27,0,8.5,9.09999999999999,45.3,-0.7819598834766,0.0475284809265232,-0.0413133934304645,35
"1079",48462,2021-08-29,0,86400,1,2021-08-28,0,3.5,12,48.8,-0.779017834953962,-0.0630967100806772,-0.00667940075092645,35
"1080",48462,2021-08-30,0,86400,1,2021-08-29,0,3.8,7.3,52.6,-0.775823610843669,-0.0564591986202451,-0.0628103544039707,35
"1081",48462,2021-08-31,0,86400,1,2021-08-30,0,-0.899999999999999,2.90000000000001,51.7,-0.776580137606633,-0.160446878167014,-0.115358481228097,35
"1082",48462,2021-09-01,0,86400,1,2021-08-31,0,19.9,19,71.6,-0.759852490292204,0.29975391642294,0.0769198919238202,35
"1083",48462,2021-09-02,0,86400,1,2021-09-01,0,22.8,42.7,94.4,-0.740687145630446,0.363916527207117,0.35996321140832,35
"1084",48462,2021-09-03,0,86400,1,2021-09-02,0,-3.60000000000001,19.2,90.8,-0.743713252682303,-0.220184481310902,0.0793084431430988,35
"1085",48462,2021-09-04,0,86400,1,2021-09-03,0,3.7,0.0999999999999943,94.5,-0.740603087101228,-0.0586717024403891,-0.148798198297996,36
"1086",48462,2021-09-05,0,86400,1,2021-09-04,0,12.5,16.2,107,-0.730095770948948,0.136028633732284,0.0434801748539216,36
"1087",48462,2021-09-06,0,86400,1,2021-09-05,0,0,12.5,107,-0.730095770948948,-0.140534343785718,-0.000708022702730253,36
"1088",48462,2021-09-07,0,86400,1,2021-09-06,0,-6,-6,101,-0.735139282702043,-0.273284572994358,-0.22164901048599,36
"1089",48462,2021-09-08,0,86400,1,2021-09-07,0,-7,-13,94,-0.741023379747319,-0.295409611195798,-0.305248303160736,36
"1090",48462,2021-09-09,0,86400,1,2021-09-08,0,-4.59999999999999,-11.6,89.4,-0.744890072091358,-0.242309519512342,-0.288528444625787,36
"1091",48462,2021-09-10,0,86400,1,2021-09-09,0,-0.900000000000006,-5.5,88.5,-0.745646598854322,-0.160446878167014,-0.215677632437793,36
"1092",48462,2021-09-11,0,86400,1,2021-09-10,0,0.900000000000006,0,89.4,-0.744890072091358,-0.120621809404421,-0.149992473907635,37
"1093",48462,2021-09-12,0,86400,1,2021-09-11,0,2.19999999999999,3.09999999999999,91.6,-0.743040784448557,-0.0918592597425496,-0.112969930008819,37
"1094",48462,2021-09-13,0,86400,1,2021-09-12,0,1.5,3.69999999999999,93.1,-0.741779906510283,-0.107346786483557,-0.105804276350983,37
"1095",48462,2021-09-14,0,86400,1,2021-09-13,0,-2,-0.5,91.1,-0.743461077094648,-0.184784420188598,-0.155963851955831,37
"1096",48462,2021-09-15,0,86400,1,2021-09-14,0,-2.3,-4.3,88.8,-0.745394423266667,-0.19142193164903,-0.201346325122122,37
"1097",48462,2021-09-16,0,86400,1,2021-09-15,0,-3.8,-6.09999999999999,85,-0.74858864737696,-0.22460948895119,-0.222843286095629,37
"1098",48462,2021-09-17,0,86400,1,2021-09-16,0,-5,-8.8,80,-0.752791573837872,-0.251159534792918,-0.255088727555888,37
"1099",48462,2021-09-18,0,86400,1,2021-09-17,0,2.09999999999999,-2.90000000000001,82.1,-0.751026344724289,-0.0940717635626935,-0.184626466587173,38
"1100",48462,2021-09-19,0,86400,1,2021-09-18,0,0.5,2.59999999999999,82.6,-0.750606052078198,-0.129471824684997,-0.118941308057015,38
"1101",48462,2021-09-20,0,86400,1,2021-09-19,0,0.800000000000011,1.30000000000001,83.4,-0.749933583844452,-0.122834313224565,-0.134466890982325,38
"1102",48462,2021-09-21,0,86400,1,2021-09-20,0,-0.300000000000011,0.5,83.1,-0.750185759432107,-0.14717185524615,-0.144021095859439,38
"1103",48462,2021-09-22,0,86400,1,2021-09-21,0,5.7,5.39999999999999,88.8,-0.745394423266667,-0.014421626037509,-0.0855015909871164,38
"1104",48462,2021-09-23,0,86400,1,2021-09-22,0,5.3,11,94.1,-0.740939321218101,-0.0232716413180851,-0.0186221568473188,38
"1105",48462,2021-09-24,0,86400,1,2021-09-23,0,-2.5,2.8,91.6,-0.743040784448557,-0.195846939289318,-0.116552756837737,38
"1106",48462,2021-09-25,0,86400,1,2021-09-24,0,-2.3,-4.8,89.3,-0.744974130620576,-0.19142193164903,-0.207317703170319,39
"1107",48462,2021-09-26,0,86400,1,2021-09-25,0,-0.200000000000003,-2.5,89.1,-0.745142247679013,-0.144959351426006,-0.179849364148616,39
"1108",48462,2021-09-27,0,86400,1,2021-09-26,0,-2.69999999999999,-2.89999999999999,86.4,-0.747411827967905,-0.200271946929606,-0.184626466587173,39
"1109",48462,2021-09-28,0,86400,1,2021-09-27,0,-4,-6.69999999999999,82.4,-0.750774169136635,-0.229034496591478,-0.230008939753464,39
"1110",48462,2021-09-29,0,86400,1,2021-09-28,0,-1.10000000000001,-5.10000000000001,81.3,-0.751698812958035,-0.164871885807302,-0.210900529999237,39
"1111",48462,2021-09-30,0,86400,1,2021-09-29,0,-0.5,-1.60000000000001,80.8,-0.752119105604126,-0.151596862886438,-0.169100883661863,39
"1112",48462,2021-10-01,0,86400,1,2021-09-30,0,-0.0999999999999943,-0.599999999999994,80.7,-0.752203164133345,-0.142746847605861,-0.157158127565471,39
"1113",48462,2021-10-02,0,86400,1,2021-10-01,0,6.39999999999999,6.3,87.1,-0.746823418263377,0.00106590070349883,-0.0747531105003631,40
"1114",48462,2021-10-03,0,86400,1,2021-10-02,0,4.7,11.1,91.8,-0.74287266739012,-0.0365466642389491,-0.0174278812376797,40
"1115",48462,2021-10-04,0,86400,1,2021-10-03,0,3.60000000000001,8.30000000000001,95.4,-0.739846560338264,-0.060884206260533,-0.0508675983075782,40
"1116",48462,2021-10-05,0,86400,1,2021-10-04,0,-0.300000000000011,3.3,95.1,-0.740098735925918,-0.14717185524615,-0.11058137878954,40
"1117",48462,2021-10-06,0,86400,1,2021-10-05,0,-0.699999999999989,-1,94.4,-0.740687145630446,-0.156021870526725,-0.161935230004028,40
"1118",48462,2021-10-07,0,86400,1,2021-10-06,0,1.59999999999999,0.900000000000006,96,-0.739342209162954,-0.105134282663414,-0.139243993420882,40
"1119",48462,2021-10-08,0,86400,1,2021-10-07,0,3,4.59999999999999,99,-0.736820453286407,-0.0741592291813973,-0.0950557958642303,40
"1120",48462,2021-10-09,0,86400,1,2021-10-08,0,3,6,102,-0.73429869740986,-0.0741592291813973,-0.0783359373292808,41
"1121",48462,2021-10-10,0,86400,1,2021-10-09,0,4,7,106,-0.730936356241131,-0.0520341909799572,-0.0663931812328884,41
"1122",48462,2021-10-11,0,86400,1,2021-10-10,0,0,4,106,-0.730936356241131,-0.140534343785718,-0.102221449522066,41
"1123",48462,2021-10-12,0,86400,1,2021-10-11,0,2,2,108,-0.729255185656766,-0.0962842673828374,-0.12610696171485,41
"1124",48462,2021-10-13,0,86400,1,2021-10-12,0,-6,-4,102,-0.73429869740986,-0.273284572994358,-0.197763498293205,41
"1125",48462,2021-10-14,0,86400,1,2021-10-13,0,-1,-7,101,-0.735139282702043,-0.162659381987158,-0.233591766582382,41
"1126",48462,2021-10-15,0,86400,1,2021-10-14,0,-1,-2,100,-0.735979867994225,-0.162659381987158,-0.17387798610042,41
"1127",48462,2021-10-16,0,86400,1,2021-10-15,0,3,2,103,-0.733458112117678,-0.0741592291813973,-0.12610696171485,42
"1128",48462,2021-10-17,0,86400,1,2021-10-16,0,5,8,108,-0.729255185656766,-0.0299091527785171,-0.054450425136496,42
"1129",48462,2021-10-18,0,86400,1,2021-10-17,0,3,8,111,-0.726733429780219,-0.0741592291813973,-0.054450425136496,42
"1130",48462,2021-10-19,0,86400,1,2021-10-18,0,-1,2,110,-0.727574015072401,-0.162659381987158,-0.12610696171485,42
"1131",48462,2021-10-20,0,86400,1,2021-10-19,0,-2,-3,108,-0.729255185656766,-0.184784420188598,-0.185820742196812,42
"1132",48462,2021-10-21,0,86400,1,2021-10-20,0,2,0,110,-0.727574015072401,-0.0962842673828374,-0.149992473907635,42
"1133",48462,2021-10-22,0,86400,1,2021-10-21,0,13,15,123,-0.716646406274031,0.147091152833004,0.0291488675382507,42
"1134",48462,2021-10-23,0,86400,1,2021-10-22,0,-6,7,117,-0.721689918027125,-0.273284572994358,-0.0663931812328884,43
"1135",48462,2021-10-24,0,86400,1,2021-10-23,0,-3,-9,114,-0.724211673903672,-0.206909458390038,-0.257477278775167,43
"1136",48462,2021-10-25,0,86400,1,2021-10-24,0,10,7,124,-0.715805820981848,0.0807160382286833,-0.0663931812328884,43
"1137",48462,2021-10-26,0,86400,1,2021-10-25,0,8,18,132,-0.709081138644389,0.0364659618258032,0.0649771358274279,43
"1138",48462,2021-10-27,0,86400,1,2021-10-26,0,-5,3,127,-0.713284065105301,-0.251159534792918,-0.114164205618458,43
"1139",48462,2021-10-28,0,86400,1,2021-10-27,0,13,8,140,-0.70235645630693,0.147091152833004,-0.054450425136496,43
"1140",48462,2021-10-29,0,86400,1,2021-10-28,0,40,53,180,-0.668733044619636,0.744467184271886,0.482973599201162,43
"1141",48462,2021-10-30,0,86400,1,2021-10-29,0,8,48,188,-0.662008362282177,0.0364659618258032,0.4232598187192,44
"1142",48462,2021-10-31,0,86400,1,2021-10-30,0,11,19,199,-0.652761924068171,0.102841076430123,0.0769198919238203,44
"1143",48462,2021-11-01,0,86400,1,2021-10-31,0,23,34,222,-0.633428462347977,0.368341534847404,0.256061233369706,44
"1144",48462,2022-04-23,0,14947200,173,2021-11-01,0,-1,22,221,-0.634269047640159,-0.162659381987158,0.112748160212998,44
"1145",48462,2022-04-24,0,86400,1,2022-04-23,0,18,67,941,-0.0290476372688574,0.257716343840204,0.650172184550655,17
"1146",48462,2022-05-09,38,1296000,15,2022-04-24,2,33,51,974,-0.00130832262683938,0.589591916861805,0.459088087008377,17
"1147",48462,2022-05-10,9,86400,1,2022-05-09,9,20,20,1410,0.365186864764671,0.301966420243084,0.0888626480202127,19
"1148",48462,2022-05-11,0,86400,1,2022-05-10,0,40,60,1450,0.398810276451966,0.744467184271886,0.566572891875909,19
"1149",48462,2022-05-12,0,86400,1,2022-05-11,0,70,110,1520,0.457651246904731,1.40821833031509,1.16371069669553,19
"1150",48462,2022-05-13,0,86400,1,2022-05-12,0,90,160,1610,0.533303923201144,1.85071909434389,1.76084850151515,19
"1151",48462,2022-05-14,0,86400,1,2022-05-13,0,80,170,1690,0.600550746575733,1.62946871232949,1.88027606247907,19
"1152",48462,2022-05-15,0,86400,1,2022-05-14,0,60,140,1750,0.650985864106675,1.18696794830069,1.5219933795873,20
"1153",48462,2022-05-16,0,86400,1,2022-05-15,0,50,110,1800,0.693015128715793,0.965717566286287,1.16371069669553,20
"1154",48462,2022-05-18,0,172800,2,2022-05-16,0,40,90,1840,0.726638540403087,0.744467184271886,0.92485557476768,20
"1155",48462,2022-05-19,0,86400,1,2022-05-18,0,60,100,1940,0.810697069621324,1.18696794830069,1.0442831357316,20
"1156",48462,2022-05-20,0,86400,1,2022-05-19,0,60,120,2000,0.861132187152265,1.18696794830069,1.28313825765945,20
"1157",48462,2022-05-21,0,86400,1,2022-05-20,0,60,120,2060,0.911567304683207,1.18696794830069,1.28313825765945,20
"1158",48462,2022-05-22,0,86400,1,2022-05-21,0,60,120,2120,0.962002422214149,1.18696794830069,1.28313825765945,21
"1159",48462,2022-05-23,0,86400,1,2022-05-22,0,60,120,2180,1.01243753974509,1.18696794830069,1.28313825765945,21
"1160",48462,2022-05-24,0,86400,1,2022-05-23,0,50,110,2230,1.05446680435421,0.965717566286287,1.16371069669553,21
"1161",48462,2022-05-25,0,86400,1,2022-05-24,0,50,100,2280,1.09649606896333,0.965717566286287,1.0442831357316,21
"1162",48462,2022-05-26,0,86400,1,2022-05-25,0,50,100,2330,1.13852533357245,0.965717566286287,1.0442831357316,21
"1163",48462,2022-05-27,0,86400,1,2022-05-26,0,30,80,2360,1.16374289233792,0.523216802257485,0.805428013803757,21
"1164",48462,2022-05-28,0,86400,1,2022-05-27,0,30,60,2390,1.18896045110339,0.523216802257485,0.566572891875909,21
"1165",48462,2022-05-29,16,86400,1,2022-05-28,16,20,50,2410,1.20577215694703,0.301966420243084,0.447145330911985,22
"1166",48462,2022-05-30,32,86400,1,2022-05-29,32,50,70,2460,1.24780142155615,0.965717566286287,0.686000452839832,22
"1167",48462,2022-05-31,12,86400,1,2022-05-30,12,90,140,2550,1.32345409785257,1.85071909434389,1.5219933795873,22
"1168",48462,2022-06-01,26,86400,1,2022-05-31,26,70,160,2620,1.38229506830533,1.40821833031509,1.76084850151515,22
"1169",48462,2022-06-02,14,86400,1,2022-06-01,14,80,150,2700,1.44954189167992,1.62946871232949,1.64142094055122,22
"1170",48462,2022-06-04,49,172800,2,2022-06-02,24,70,150,2770,1.50838286213269,1.40821833031509,1.64142094055122,22
"1171",48462,2022-06-05,49,86400,1,2022-06-04,49,80,150,2920,1.63447065596004,1.62946871232949,1.64142094055122,23
"1172",48462,2022-06-07,0,172800,2,2022-06-05,0,60,140,2980,1.68490577349098,1.18696794830069,1.5219933795873,23
"1173",48462,2022-06-09,55,172800,2,2022-06-07,27,80,150,3130,1.81099356731834,1.62946871232949,1.64142094055122,23
"1174",48462,2022-06-10,12,86400,1,2022-06-09,12,120,230,3360,2.00432818452028,2.51447024038709,2.59684142826262,23
"1175",48462,2022-06-12,55,172800,2,2022-06-10,27,150,270,3510,2.13041597834763,3.1782213864303,3.07455167211831,23
"1176",48462,2022-06-13,14,86400,1,2022-06-12,14,150,300,3810,2.38259156600234,3.1782213864303,3.43283435501008,24
"1177",48462,2022-06-18,14,432000,5,2022-06-13,2,110,260,3920,2.4750559481424,2.29321985837269,2.95512411115439,24
"1178",48462,2022-06-19,115,86400,1,2022-06-18,115,40,110,4410,2.88694274131176,0.744467184271886,1.16371069669553,25
"1179",48462,2022-06-20,105,86400,1,2022-06-19,105,-20,20,4390,2.87013103546811,-0.583035107814519,0.0888626480202127,25
"1180",48462,2022-06-22,28,172800,2,2022-06-20,14,-30,-50,4360,2.84491347670264,-0.80428548982892,-0.747130278727255,25
"1181",48462,2022-06-23,0,86400,1,2022-06-22,0,-60,-70,4290,2.78607250624988,-1.46803663587212,-0.985985400655103,25
"1182",48462,2022-06-24,38,86400,1,2022-06-23,38,-60,-120,4230,2.73563738871894,-1.46803663587212,-1.58312320547472,25
"1183",48462,2022-06-25,9,86400,1,2022-06-24,9,-80,-140,4150,2.66839056534435,-1.91053739990092,-1.82197832740257,25
"1184",48462,2022-06-26,0,86400,1,2022-06-25,0,-110,-190,4040,2.57592618320429,-2.57428854594413,-2.41911613222219,26
"1185",48462,2022-06-27,0,86400,1,2022-06-26,0,-100,-210,3940,2.49186765398605,-2.35303816392973,-2.65797125415004,26
"1186",48462,2022-06-28,0,86400,1,2022-06-27,0,-100,-200,3840,2.40780912476781,-2.35303816392973,-2.53854369318611,26
"1187",48462,2022-06-29,0,86400,1,2022-06-28,0,-110,-210,3730,2.31534474262775,-2.57428854594413,-2.65797125415004,26
"1188",48462,2022-06-30,0,86400,1,2022-06-29,0,-100,-210,3630,2.23128621340952,-2.35303816392973,-2.65797125415004,26
"1189",48462,2022-07-02,0,172800,2,2022-06-30,0,-120,-220,3510,2.13041597834763,-2.79553892795853,-2.77739881511396,26
"1190",48462,2022-07-03,0,86400,1,2022-07-02,0,-100,-210,3300,1.95389306698934,-2.35303816392973,-2.65797125415004,27
"1191",48462,2022-07-04,0,86400,1,2022-07-03,0,-110,-210,3190,1.86142868484928,-2.57428854594413,-2.65797125415004,27
"1192",48462,2022-07-05,0,86400,1,2022-07-04,0,-90,-200,3100,1.78577600855287,-2.13178778191533,-2.53854369318611,27
"1193",48462,2022-07-06,0,86400,1,2022-07-05,0,-60,-150,3040,1.73534089102192,-1.46803663587212,-1.94140588836649,27
"1194",48462,2022-07-07,0,86400,1,2022-07-06,0,-20,-80,3020,1.71852918517828,-0.583035107814519,-1.10541296161903,27
"1195",48462,2022-07-08,0,86400,1,2022-07-07,0,-40,-60,2980,1.68490577349098,-1.02553587184332,-0.866557839691179,27
"1196",48462,2022-07-09,0,86400,1,2022-07-08,0,-40,-80,2940,1.65128236180369,-1.02553587184332,-1.10541296161903,27
"1197",48462,2022-07-10,0,86400,1,2022-07-09,0,-20,-60,2920,1.63447065596004,-0.583035107814519,-0.866557839691179,28
"1198",48462,2022-07-11,0,86400,1,2022-07-10,0,-30,-50,2890,1.60925309719457,-0.80428548982892,-0.747130278727255,28
"1199",48462,2022-07-12,0,86400,1,2022-07-11,0,-10,-40,2880,1.60084724427275,-0.361784725800118,-0.627702717763331,28
"1200",48462,2022-07-13,0,86400,1,2022-07-12,0,0,-10,2880,1.60084724427275,-0.140534343785718,-0.269420034871559,28
"1201",48462,2022-07-14,0,86400,1,2022-07-13,0,10,10,2890,1.60925309719457,0.0807160382286833,-0.0305649129437112,28
"1202",48462,2022-07-15,0,86400,1,2022-07-14,0,0,10,2890,1.60925309719457,-0.140534343785718,-0.0305649129437112,28
"1203",48462,2022-07-16,0,86400,1,2022-07-15,0,0,0,2890,1.60925309719457,-0.140534343785718,-0.149992473907635,28
"1204",48462,2022-07-17,0,86400,1,2022-07-16,0,30,30,2920,1.63447065596004,0.523216802257485,0.208290208984137,29
"1205",48462,2022-07-18,0,86400,1,2022-07-17,0,60,90,2980,1.68490577349098,1.18696794830069,0.92485557476768,29
"1206",48462,2022-07-19,0,86400,1,2022-07-18,0,50,110,3030,1.7269350381001,0.965717566286287,1.16371069669553,29
"1207",48462,2022-07-20,0,86400,1,2022-07-19,0,20,70,3050,1.74374674394375,0.301966420243084,0.686000452839832,29
"1208",48462,2022-07-21,0,86400,1,2022-07-20,0,40,60,3090,1.77737015563104,0.744467184271886,0.566572891875909,29
"1209",48462,2022-07-22,0,86400,1,2022-07-21,0,30,70,3120,1.80258771439651,0.523216802257485,0.686000452839832,29
"1210",48462,2022-07-23,0,86400,1,2022-07-22,0,50,80,3170,1.84461697900563,0.965717566286287,0.805428013803757,29
"1211",48462,2022-07-24,0,86400,1,2022-07-23,0,50,100,3220,1.88664624361475,0.965717566286287,1.0442831357316,30
"1212",48462,2022-07-25,0,86400,1,2022-07-24,0,60,110,3280,1.93708136114569,1.18696794830069,1.16371069669553,30
"1213",48462,2022-07-26,0,86400,1,2022-07-25,0,50,110,3330,1.97911062575481,0.965717566286287,1.16371069669553,30
"1214",48462,2022-07-27,0,86400,1,2022-07-26,0,50,100,3380,2.02113989036393,0.965717566286287,1.0442831357316,30
"1215",48462,2022-07-28,0,86400,1,2022-07-27,0,40,90,3420,2.05476330205122,0.744467184271886,0.92485557476768,30
"1216",48462,2022-07-29,0,86400,1,2022-07-28,0,10,50,3430,2.06316915497304,0.0807160382286833,0.447145330911985,30
"1217",48462,2022-07-30,0,86400,1,2022-07-29,0,-20,-10,3410,2.0463574491294,-0.583035107814519,-0.269420034871559,30
"1218",48462,2022-07-31,0,86400,1,2022-07-30,0,-40,-60,3370,2.0127340374421,-1.02553587184332,-0.866557839691179,31
"1219",48462,2022-08-01,0,86400,1,2022-07-31,0,-90,-130,3280,1.93708136114569,-2.13178778191533,-1.70255076643865,31
"1220",48462,2022-08-02,0,86400,1,2022-08-01,0,-80,-170,3200,1.8698345377711,-1.91053739990092,-2.18026101029434,31
"1221",48462,2022-08-03,0,86400,1,2022-08-02,0,-110,-190,3090,1.77737015563104,-2.57428854594413,-2.41911613222219,31
"1222",48462,2022-08-04,0,86400,1,2022-08-03,0,-110,-220,2980,1.68490577349098,-2.57428854594413,-2.77739881511396,31
"1223",48462,2022-08-05,0,86400,1,2022-08-04,0,-100,-210,2880,1.60084724427275,-2.35303816392973,-2.65797125415004,31
"1224",48462,2022-08-06,0,86400,1,2022-08-05,0,-110,-210,2770,1.50838286213269,-2.57428854594413,-2.65797125415004,31
"1225",48462,2022-08-07,0,86400,1,2022-08-06,0,-100,-210,2670,1.42432433291445,-2.35303816392973,-2.65797125415004,32
"1226",48462,2022-08-08,0,86400,1,2022-08-07,0,-50,-150,2620,1.38229506830533,-1.24678625385772,-1.94140588836649,32
"1227",48462,2022-08-09,0,86400,1,2022-08-08,0,-40,-90,2580,1.34867165661804,-1.02553587184332,-1.22484052258295,32
"1228",48462,2022-08-10,0,86400,1,2022-08-09,0,-40,-80,2540,1.31504824493074,-1.02553587184332,-1.10541296161903,32
"1229",48462,2022-08-11,0,86400,1,2022-08-10,0,-50,-90,2490,1.27301898032162,-1.24678625385772,-1.22484052258295,32
"1230",48462,2022-08-12,0,86400,1,2022-08-11,0,-70,-120,2420,1.21417800986886,-1.68928701788652,-1.58312320547472,32
"1231",48462,2022-08-13,0,86400,1,2022-08-12,0,-70,-140,2350,1.15533703941609,-1.68928701788652,-1.82197832740257,32
"1232",48462,2022-08-14,0,86400,1,2022-08-13,0,-70,-140,2280,1.09649606896333,-1.68928701788652,-1.82197832740257,33
"1233",48462,2022-08-15,0,86400,1,2022-08-14,0,-50,-120,2230,1.05446680435421,-1.24678625385772,-1.58312320547472,33
"1234",48462,2022-08-16,0,86400,1,2022-08-15,0,-10,-60,2220,1.04606095143239,-0.361784725800118,-0.866557839691179,33
"1235",48462,2022-08-17,0,86400,1,2022-08-16,0,-20,-30,2200,1.02924924558874,-0.583035107814519,-0.508275156799407,33
"1236",48462,2022-08-18,0,86400,1,2022-08-17,0,-20,-40,2180,1.01243753974509,-0.583035107814519,-0.627702717763331,33
"1237",48462,2022-08-19,0,86400,1,2022-08-18,0,-30,-50,2150,0.98721998097962,-0.80428548982892,-0.747130278727255,33
"1238",48462,2022-08-20,0,86400,1,2022-08-19,0,-20,-50,2130,0.970408275135973,-0.583035107814519,-0.747130278727255,33
"1239",48462,2022-08-21,0,86400,1,2022-08-20,0,-20,-40,2110,0.953596569292325,-0.583035107814519,-0.627702717763331,34
"1240",48462,2022-08-22,0,86400,1,2022-08-21,0,-30,-50,2080,0.928379010526854,-0.80428548982892,-0.747130278727255,34
"1241",48462,2022-08-23,0,86400,1,2022-08-22,0,-20,-50,2060,0.911567304683207,-0.583035107814519,-0.747130278727255,34
"1242",48462,2022-08-24,0,86400,1,2022-08-23,0,-30,-50,2030,0.886349745917736,-0.80428548982892,-0.747130278727255,34
"1243",48462,2022-08-25,0,86400,1,2022-08-24,0,-20,-50,2010,0.869538040074089,-0.583035107814519,-0.747130278727255,34
"1244",48462,2022-08-26,0,86400,1,2022-08-25,0,-20,-40,1990,0.852726334230442,-0.583035107814519,-0.627702717763331,34
"1245",48462,2022-08-27,0,86400,1,2022-08-26,0,-30,-50,1960,0.827508775464971,-0.80428548982892,-0.747130278727255,34
"1246",48462,2022-08-28,0,86400,1,2022-08-27,0,-30,-60,1930,0.8022912166995,-0.80428548982892,-0.866557839691179,35
"1247",48462,2022-08-29,0,86400,1,2022-08-28,0,-40,-70,1890,0.768667805012205,-1.02553587184332,-0.985985400655103,35
"1248",48462,2022-08-30,0,86400,1,2022-08-29,0,-20,-60,1870,0.751856099168558,-0.583035107814519,-0.866557839691179,35
