"","date","transmitter_id","rkm","station_name","start_rkm","distance"
"2184",2022-03-03,48474,1.4,1,1.4,0
"2185",2022-03-03,48476,1.4,1,1.4,0
"2186",2022-03-03,48468,79.3,4,46.3,33
"2187",2022-03-03,48460,232,15,238.9,-6.90000000000001
"2188",2022-03-03,48469,232,15,238.2,-6.19999999999999
"2189",2022-03-03,48491,232,15,242.5,-10.5
"2190",2022-03-03,48731,232,15,242.5,-10.5
"2191",2022-03-04,48474,1.4,1,1.4,0
"2192",2022-03-04,48476,1.4,1,1.4,0
"2193",2022-03-04,48468,79.3,4,46.3,33
"2194",2022-03-04,48460,232,15,238.9,-6.90000000000001
"2195",2022-03-04,48469,232,15,238.2,-6.19999999999999
"2196",2022-03-04,48491,232,15,242.5,-10.5
"2197",2022-03-04,48731,232,15,242.5,-10.5
"2198",2022-03-05,48474,1.4,1,1.4,0
"2199",2022-03-05,48476,1.4,1,1.4,0
"2200",2022-03-05,48484,1.4,1,1.4,0
"2201",2022-03-05,48468,79.3,4,46.3,33
"2202",2022-03-05,48460,232,15,238.9,-6.90000000000001
"2203",2022-03-05,48469,232,15,238.2,-6.19999999999999
"2204",2022-03-05,48491,232,15,242.5,-10.5
"2205",2022-03-05,48731,232,15,242.5,-10.5
"2206",2022-03-06,48474,1.4,1,1.4,0
"2207",2022-03-06,48476,1.4,1,1.4,0
"2208",2022-03-06,48484,1.4,1,1.4,0
"2209",2022-03-06,48468,79.3,4,46.3,33
"2210",2022-03-06,48460,232,15,238.9,-6.90000000000001
"2211",2022-03-06,48469,232,15,238.2,-6.19999999999999
"2212",2022-03-06,48491,232,15,242.5,-10.5
"2213",2022-03-06,48731,232,15,242.5,-10.5
"2214",2022-03-07,48474,1.4,1,1.4,0
"2215",2022-03-07,48476,1.4,1,1.4,0
"2216",2022-03-07,48484,1.4,1,1.4,0
"2217",2022-03-07,48468,79.3,4,46.3,33
"2218",2022-03-07,48460,232,15,238.9,-6.90000000000001
"2219",2022-03-07,48469,232,15,238.2,-6.19999999999999
"2220",2022-03-07,48491,232,15,242.5,-10.5
"2221",2022-03-07,48731,232,15,242.5,-10.5
"2222",2022-03-08,48474,1.4,1,1.4,0
"2223",2022-03-08,48476,1.4,1,1.4,0
"2224",2022-03-08,48484,1.4,1,1.4,0
"2225",2022-03-08,48468,79.3,4,46.3,33
"2226",2022-03-08,48460,232,15,238.9,-6.90000000000001
"2227",2022-03-08,48469,232,15,238.2,-6.19999999999999
"2228",2022-03-08,48491,232,15,242.5,-10.5
"2229",2022-03-08,48731,232,15,242.5,-10.5
"2230",2022-03-09,48474,1.4,1,1.4,0
"2231",2022-03-09,48476,1.4,1,1.4,0
"2232",2022-03-09,48484,1.4,1,1.4,0
"2233",2022-03-09,48468,79.3,4,46.3,33
"2234",2022-03-09,48460,232,15,238.9,-6.90000000000001
"2235",2022-03-09,48469,232,15,238.2,-6.19999999999999
"2236",2022-03-09,48491,232,15,242.5,-10.5
"2237",2022-03-09,48731,232,15,242.5,-10.5
"2238",2022-03-10,48474,1.4,1,1.4,0
"2239",2022-03-10,48476,1.4,1,1.4,0
"2240",2022-03-10,48484,1.4,1,1.4,0
"2241",2022-03-10,48468,79.3,4,46.3,33
"2242",2022-03-10,48460,232,15,238.9,-6.90000000000001
"2243",2022-03-10,48469,232,15,238.2,-6.19999999999999
"2244",2022-03-10,48491,232,15,242.5,-10.5
"2245",2022-03-10,48731,232,15,242.5,-10.5
"2246",2022-03-11,48474,1.4,1,1.4,0
"2247",2022-03-11,48476,1.4,1,1.4,0
"2248",2022-03-11,48484,1.4,1,1.4,0
"2249",2022-03-11,48468,79.3,4,46.3,33
"2250",2022-03-11,48460,232,15,238.9,-6.90000000000001
"2251",2022-03-11,48469,232,15,238.2,-6.19999999999999
"2252",2022-03-11,48491,232,15,242.5,-10.5
"2253",2022-03-11,48731,232,15,242.5,-10.5
"2254",2022-03-12,48474,1.4,1,1.4,0
"2255",2022-03-12,48476,1.4,1,1.4,0
"2256",2022-03-12,48484,1.4,1,1.4,0
"2257",2022-03-12,48468,79.3,4,46.3,33
"2258",2022-03-12,48460,232,15,238.9,-6.90000000000001
"2259",2022-03-12,48469,232,15,238.2,-6.19999999999999
"2260",2022-03-12,48491,232,15,242.5,-10.5
"2261",2022-03-12,48731,232,15,242.5,-10.5
"2262",2022-03-13,48474,1.4,1,1.4,0
"2263",2022-03-13,48476,1.4,1,1.4,0
"2264",2022-03-13,48468,79.3,4,46.3,33
"2265",2022-03-13,48460,232,15,238.9,-6.90000000000001
"2266",2022-03-13,48469,232,15,238.2,-6.19999999999999
"2267",2022-03-13,48491,232,15,242.5,-10.5
"2268",2022-03-13,48731,232,15,242.5,-10.5
"2269",2022-03-14,48474,1.4,1,1.4,0
"2270",2022-03-14,48476,1.4,1,1.4,0
"2271",2022-03-14,48468,79.3,4,46.3,33
"2272",2022-03-14,48460,232,15,238.9,-6.90000000000001
"2273",2022-03-14,48469,232,15,238.2,-6.19999999999999
"2274",2022-03-14,48491,232,15,242.5,-10.5
"2275",2022-03-14,48731,232,15,242.5,-10.5
"2276",2022-03-15,48474,1.4,1,1.4,0
"2277",2022-03-15,48476,1.4,1,1.4,0
"2278",2022-03-15,48484,1.4,1,1.4,0
"2279",2022-03-15,48468,79.3,4,46.3,33
"2280",2022-03-15,48460,232,15,238.9,-6.90000000000001
"2281",2022-03-15,48469,232,15,238.2,-6.19999999999999
"2282",2022-03-15,48491,232,15,242.5,-10.5
"2283",2022-03-15,48731,232,15,242.5,-10.5
"2284",2022-03-16,48474,1.4,1,1.4,0
"2285",2022-03-16,48476,1.4,1,1.4,0
"2286",2022-03-16,48484,1.4,1,1.4,0
"2287",2022-03-16,48468,79.3,4,46.3,33
"2288",2022-03-16,48460,232,15,238.9,-6.90000000000001
"2289",2022-03-16,48469,232,15,238.2,-6.19999999999999
"2290",2022-03-16,48491,232,15,242.5,-10.5
"2291",2022-03-16,48731,232,15,242.5,-10.5
"2292",2022-03-17,48474,1.4,1,1.4,0
"2293",2022-03-17,48476,1.4,1,1.4,0
"2294",2022-03-17,48484,1.4,1,1.4,0
"2295",2022-03-17,48468,79.3,4,46.3,33
"2296",2022-03-17,48457,232,15,238.9,-6.90000000000001
"2297",2022-03-17,48460,232,15,238.9,-6.90000000000001
"2298",2022-03-17,48469,232,15,238.2,-6.19999999999999
"2299",2022-03-17,48491,232,15,242.5,-10.5
"2300",2022-03-17,48731,232,15,242.5,-10.5
"2301",2022-03-17,48728,238.2,16,238.9,-0.700000000000017
"2302",2022-03-18,48474,1.4,1,1.4,0
"2303",2022-03-18,48476,1.4,1,1.4,0
"2304",2022-03-18,48484,1.4,1,1.4,0
"2305",2022-03-18,48468,79.3,4,46.3,33
"2306",2022-03-18,48453,232,15,242.5,-10.5
"2307",2022-03-18,48457,232,15,238.9,-6.90000000000001
"2308",2022-03-18,48460,232,15,238.9,-6.90000000000001
"2309",2022-03-18,48469,232,15,238.2,-6.19999999999999
"2310",2022-03-18,48491,232,15,242.5,-10.5
"2311",2022-03-18,48456,238.2,16,238.9,-0.700000000000017
"2312",2022-03-18,48728,238.2,16,238.9,-0.700000000000017
"2313",2022-03-19,48474,1.4,1,1.4,0
"2314",2022-03-19,48476,1.4,1,1.4,0
"2315",2022-03-19,48484,1.4,1,1.4,0
"2316",2022-03-19,48468,79.3,4,46.3,33
"2317",2022-03-19,48453,232,15,242.5,-10.5
"2318",2022-03-19,48457,232,15,238.9,-6.90000000000001
"2319",2022-03-19,48458,232,15,238.2,-6.19999999999999
"2320",2022-03-19,48460,232,15,238.9,-6.90000000000001
"2321",2022-03-19,48469,232,15,238.2,-6.19999999999999
"2322",2022-03-19,48491,232,15,242.5,-10.5
"2323",2022-03-19,48731,232,15,242.5,-10.5
"2324",2022-03-19,48456,238.2,16,238.9,-0.700000000000017
"2325",2022-03-20,48474,1.4,1,1.4,0
"2326",2022-03-20,48476,1.4,1,1.4,0
"2327",2022-03-20,48484,1.4,1,1.4,0
"2328",2022-03-20,48468,79.3,4,46.3,33
"2329",2022-03-20,48453,232,15,242.5,-10.5
"2330",2022-03-20,48457,232,15,238.9,-6.90000000000001
"2331",2022-03-20,48469,232,15,238.2,-6.19999999999999
"2332",2022-03-20,48491,232,15,242.5,-10.5
"2333",2022-03-20,48725,232,15,238.9,-6.90000000000001
"2334",2022-03-20,48727,232,15,238.9,-6.90000000000001
"2335",2022-03-20,48733,232,15,242.5,-10.5
"2336",2022-03-20,48456,238.2,16,238.9,-0.700000000000017
"2337",2022-03-21,48474,1.4,1,1.4,0
"2338",2022-03-21,48476,1.4,1,1.4,0
"2339",2022-03-21,48484,1.4,1,1.4,0
"2340",2022-03-21,48468,79.3,4,46.3,33
"2341",2022-03-21,48458,232,15,238.2,-6.19999999999999
"2342",2022-03-21,48460,232,15,238.9,-6.90000000000001
"2343",2022-03-21,48491,232,15,242.5,-10.5
"2344",2022-03-21,48725,232,15,238.9,-6.90000000000001
"2345",2022-03-21,48732,232,15,238.9,-6.90000000000001
"2346",2022-03-21,48733,232,15,242.5,-10.5
"2347",2022-03-21,48456,238.2,16,238.9,-0.700000000000017
"2348",2022-03-22,48474,1.4,1,1.4,0
"2349",2022-03-22,48476,1.4,1,1.4,0
"2350",2022-03-22,48484,1.4,1,1.4,0
"2351",2022-03-22,48468,79.3,4,46.3,33
"2352",2022-03-22,48725,232,15,238.9,-6.90000000000001
"2353",2022-03-22,48733,232,15,242.5,-10.5
"2354",2022-03-22,48456,238.2,16,238.9,-0.700000000000017
"2355",2022-03-23,48474,1.4,1,1.4,0
"2356",2022-03-23,48476,1.4,1,1.4,0
"2357",2022-03-23,48484,1.4,1,1.4,0
"2358",2022-03-23,48468,79.3,4,46.3,33
"2359",2022-03-23,48725,232,15,238.9,-6.90000000000001
"2360",2022-03-23,48733,232,15,242.5,-10.5
"2361",2022-03-24,48474,1.4,1,1.4,0
"2362",2022-03-24,48476,1.4,1,1.4,0
"2363",2022-03-24,48484,1.4,1,1.4,0
"2364",2022-03-24,48468,79.3,4,46.3,33
"2365",2022-03-24,48460,232,15,238.9,-6.90000000000001
"2366",2022-03-24,48491,232,15,242.5,-10.5
"2367",2022-03-24,48725,232,15,238.9,-6.90000000000001
"2368",2022-03-24,48733,232,15,242.5,-10.5
"2369",2022-03-24,48728,238.2,16,238.9,-0.700000000000017
"2370",2022-03-25,48474,1.4,1,1.4,0
"2371",2022-03-25,48476,1.4,1,1.4,0
"2372",2022-03-25,48484,1.4,1,1.4,0
"2373",2022-03-25,48468,79.3,4,46.3,33
"2374",2022-03-25,48460,232,15,238.9,-6.90000000000001
"2375",2022-03-25,48725,232,15,238.9,-6.90000000000001
"2376",2022-03-25,48456,238.2,16,238.9,-0.700000000000017
"2377",2022-03-25,48728,238.2,16,238.9,-0.700000000000017
"2378",2022-03-26,48474,1.4,1,1.4,0
"2379",2022-03-26,48476,1.4,1,1.4,0
"2380",2022-03-26,48484,1.4,1,1.4,0
"2381",2022-03-26,48468,79.3,4,46.3,33
"2382",2022-03-26,48457,232,15,238.9,-6.90000000000001
"2383",2022-03-26,48460,232,15,238.9,-6.90000000000001
"2384",2022-03-26,48725,232,15,238.9,-6.90000000000001
"2385",2022-03-26,48733,232,15,242.5,-10.5
"2386",2022-03-26,48456,238.2,16,238.9,-0.700000000000017
"2387",2022-03-27,48474,1.4,1,1.4,0
"2388",2022-03-27,48476,1.4,1,1.4,0
"2389",2022-03-27,48484,1.4,1,1.4,0
"2390",2022-03-27,48468,79.3,4,46.3,33
"2391",2022-03-27,48491,232,15,242.5,-10.5
"2392",2022-03-27,48725,232,15,238.9,-6.90000000000001
"2393",2022-03-27,48733,232,15,242.5,-10.5
"2394",2022-03-27,48456,238.2,16,238.9,-0.700000000000017
"2395",2022-03-28,48474,1.4,1,1.4,0
"2396",2022-03-28,48476,1.4,1,1.4,0
"2397",2022-03-28,48484,1.4,1,1.4,0
"2398",2022-03-28,48468,79.3,4,46.3,33
"2399",2022-03-28,48457,232,15,238.9,-6.90000000000001
"2400",2022-03-28,48460,232,15,238.9,-6.90000000000001
"2401",2022-03-28,48725,232,15,238.9,-6.90000000000001
"2402",2022-03-28,48733,232,15,242.5,-10.5
"2403",2022-03-28,48456,238.2,16,238.9,-0.700000000000017
"2404",2022-03-28,48491,238.2,16,242.5,-4.30000000000001
"2405",2022-03-28,48728,238.2,16,238.9,-0.700000000000017
"2406",2022-03-29,48474,1.4,1,1.4,0
"2407",2022-03-29,48476,1.4,1,1.4,0
"2408",2022-03-29,48484,1.4,1,1.4,0
"2409",2022-03-29,48468,79.3,4,46.3,33
"2410",2022-03-29,48458,232,15,238.2,-6.19999999999999
"2411",2022-03-29,48460,232,15,238.9,-6.90000000000001
"2412",2022-03-29,48725,232,15,238.9,-6.90000000000001
"2413",2022-03-29,48733,232,15,242.5,-10.5
"2414",2022-03-29,48456,238.2,16,238.9,-0.700000000000017
"2415",2022-03-30,48474,1.4,1,1.4,0
"2416",2022-03-30,48476,1.4,1,1.4,0
"2417",2022-03-30,48484,1.4,1,1.4,0
"2418",2022-03-30,48468,79.3,4,46.3,33
"2419",2022-03-30,48457,232,15,238.9,-6.90000000000001
"2420",2022-03-30,48458,232,15,238.2,-6.19999999999999
"2421",2022-03-30,48469,232,15,238.2,-6.19999999999999
"2422",2022-03-30,48725,232,15,238.9,-6.90000000000001
"2423",2022-03-30,48733,232,15,242.5,-10.5
"2424",2022-03-30,48456,238.2,16,238.9,-0.700000000000017
"2425",2022-03-31,48474,1.4,1,1.4,0
"2426",2022-03-31,48476,1.4,1,1.4,0
"2427",2022-03-31,48484,1.4,1,1.4,0
"2428",2022-03-31,48468,79.3,4,46.3,33
"2429",2022-03-31,48457,232,15,238.9,-6.90000000000001
"2430",2022-03-31,48458,232,15,238.2,-6.19999999999999
"2431",2022-03-31,48460,232,15,238.9,-6.90000000000001
"2432",2022-03-31,48469,232,15,238.2,-6.19999999999999
"2433",2022-03-31,48725,232,15,238.9,-6.90000000000001
"2434",2022-03-31,48733,232,15,242.5,-10.5
"2435",2022-03-31,48456,238.2,16,238.9,-0.700000000000017
"2436",2022-03-31,48728,238.2,16,238.9,-0.700000000000017
"2437",2022-04-01,48474,1.4,1,1.4,0
"2438",2022-04-01,48476,1.4,1,1.4,0
"2439",2022-04-01,48484,1.4,1,1.4,0
"2440",2022-04-01,48468,79.3,4,46.3,33
"2441",2022-04-01,48457,232,15,238.9,-6.90000000000001
"2442",2022-04-01,48458,232,15,238.2,-6.19999999999999
"2443",2022-04-01,48460,232,15,238.9,-6.90000000000001
"2444",2022-04-01,48469,232,15,238.2,-6.19999999999999
"2445",2022-04-01,48725,232,15,238.9,-6.90000000000001
"2446",2022-04-01,48456,238.2,16,238.9,-0.700000000000017
"2447",2022-04-01,48491,238.2,16,242.5,-4.30000000000001
"2448",2022-04-01,48728,238.2,16,238.9,-0.700000000000017
"2449",2022-04-02,48474,1.4,1,1.4,0
"2450",2022-04-02,48476,1.4,1,1.4,0
"2451",2022-04-02,48484,1.4,1,1.4,0
"2452",2022-04-02,48468,79.3,4,46.3,33
"2453",2022-04-02,48458,232,15,238.2,-6.19999999999999
"2454",2022-04-02,48460,232,15,238.9,-6.90000000000001
"2455",2022-04-02,48725,232,15,238.9,-6.90000000000001
"2456",2022-04-02,48733,232,15,242.5,-10.5
"2457",2022-04-02,48456,238.2,16,238.9,-0.700000000000017
"2458",2022-04-02,48466,238.2,16,237,1.19999999999999
"2459",2022-04-02,48491,238.2,16,242.5,-4.30000000000001
"2460",2022-04-02,48727,238.2,16,238.9,-0.700000000000017
"2461",2022-04-02,48728,238.2,16,238.9,-0.700000000000017
"2462",2022-04-03,48474,1.4,1,1.4,0
"2463",2022-04-03,48476,1.4,1,1.4,0
"2464",2022-04-03,48484,1.4,1,1.4,0
"2465",2022-04-03,48468,79.3,4,46.3,33
"2466",2022-04-03,48487,79.3,4,46.3,33
"2467",2022-04-03,48458,232,15,238.2,-6.19999999999999
"2468",2022-04-03,48460,232,15,238.9,-6.90000000000001
"2469",2022-04-03,48725,232,15,238.9,-6.90000000000001
"2470",2022-04-03,48733,232,15,242.5,-10.5
"2471",2022-04-03,48453,238.2,16,242.5,-4.30000000000001
"2472",2022-04-03,48456,238.2,16,238.9,-0.700000000000017
"2473",2022-04-03,48466,238.2,16,237,1.19999999999999
"2474",2022-04-03,48491,238.2,16,242.5,-4.30000000000001
"2475",2022-04-03,48727,238.2,16,238.9,-0.700000000000017
"2476",2022-04-03,48728,238.2,16,238.9,-0.700000000000017
"2477",2022-04-04,48474,1.4,1,1.4,0
"2478",2022-04-04,48476,1.4,1,1.4,0
"2479",2022-04-04,48468,79.3,4,46.3,33
"2480",2022-04-04,48487,79.3,4,46.3,33
"2481",2022-04-04,48458,232,15,238.2,-6.19999999999999
"2482",2022-04-04,48460,232,15,238.9,-6.90000000000001
"2483",2022-04-04,48725,232,15,238.9,-6.90000000000001
"2484",2022-04-04,48733,232,15,242.5,-10.5
"2485",2022-04-04,48453,238.2,16,242.5,-4.30000000000001
"2486",2022-04-04,48456,238.2,16,238.9,-0.700000000000017
"2487",2022-04-04,48457,238.2,16,238.9,-0.700000000000017
"2488",2022-04-04,48466,238.2,16,237,1.19999999999999
"2489",2022-04-04,48728,238.2,16,238.9,-0.700000000000017
"2490",2022-04-05,48474,1.4,1,1.4,0
"2491",2022-04-05,48476,1.4,1,1.4,0
"2492",2022-04-05,48468,79.3,4,46.3,33
"2493",2022-04-05,48487,79.3,4,46.3,33
"2494",2022-04-05,48458,232,15,238.2,-6.19999999999999
"2495",2022-04-05,48460,232,15,238.9,-6.90000000000001
"2496",2022-04-05,48725,232,15,238.9,-6.90000000000001
"2497",2022-04-05,48733,232,15,242.5,-10.5
"2498",2022-04-05,48453,238.2,16,242.5,-4.30000000000001
"2499",2022-04-05,48456,238.2,16,238.9,-0.700000000000017
"2500",2022-04-05,48457,238.2,16,238.9,-0.700000000000017
"2501",2022-04-05,48466,238.2,16,237,1.19999999999999
"2502",2022-04-05,48728,238.2,16,238.9,-0.700000000000017
"2503",2022-04-06,48474,1.4,1,1.4,0
"2504",2022-04-06,48476,1.4,1,1.4,0
"2505",2022-04-06,48468,79.3,4,46.3,33
"2506",2022-04-06,48487,79.3,4,46.3,33
"2507",2022-04-06,48458,232,15,238.2,-6.19999999999999
"2508",2022-04-06,48460,232,15,238.9,-6.90000000000001
"2509",2022-04-06,48725,232,15,238.9,-6.90000000000001
"2510",2022-04-06,48733,232,15,242.5,-10.5
"2511",2022-04-06,48453,238.2,16,242.5,-4.30000000000001
"2512",2022-04-06,48456,238.2,16,238.9,-0.700000000000017
"2513",2022-04-06,48457,238.2,16,238.9,-0.700000000000017
"2514",2022-04-06,48466,238.2,16,237,1.19999999999999
"2515",2022-04-06,48728,238.2,16,238.9,-0.700000000000017
"2516",2022-04-07,48474,1.4,1,1.4,0
"2517",2022-04-07,48476,1.4,1,1.4,0
"2518",2022-04-07,48484,1.4,1,1.4,0
"2519",2022-04-07,48468,79.3,4,46.3,33
"2520",2022-04-07,48487,79.3,4,46.3,33
"2521",2022-04-07,48458,232,15,238.2,-6.19999999999999
"2522",2022-04-07,48460,232,15,238.9,-6.90000000000001
"2523",2022-04-07,48469,232,15,238.2,-6.19999999999999
"2524",2022-04-07,48725,232,15,238.9,-6.90000000000001
"2525",2022-04-07,48733,232,15,242.5,-10.5
"2526",2022-04-07,48453,238.2,16,242.5,-4.30000000000001
"2527",2022-04-07,48456,238.2,16,238.9,-0.700000000000017
"2528",2022-04-07,48457,238.2,16,238.9,-0.700000000000017
"2529",2022-04-07,48466,238.2,16,237,1.19999999999999
"2530",2022-04-07,48728,238.2,16,238.9,-0.700000000000017
"2531",2022-04-08,48474,1.4,1,1.4,0
"2532",2022-04-08,48476,1.4,1,1.4,0
"2533",2022-04-08,48484,1.4,1,1.4,0
"2534",2022-04-08,48468,79.3,4,46.3,33
"2535",2022-04-08,48487,79.3,4,46.3,33
"2536",2022-04-08,48458,232,15,238.2,-6.19999999999999
"2537",2022-04-08,48460,232,15,238.9,-6.90000000000001
"2538",2022-04-08,48469,232,15,238.2,-6.19999999999999
"2539",2022-04-08,48725,232,15,238.9,-6.90000000000001
"2540",2022-04-08,48733,232,15,242.5,-10.5
"2541",2022-04-08,48453,238.2,16,242.5,-4.30000000000001
"2542",2022-04-08,48456,238.2,16,238.9,-0.700000000000017
"2543",2022-04-08,48457,238.2,16,238.9,-0.700000000000017
"2544",2022-04-08,48466,238.2,16,237,1.19999999999999
"2545",2022-04-08,48728,238.2,16,238.9,-0.700000000000017
"2546",2022-04-09,48474,1.4,1,1.4,0
"2547",2022-04-09,48476,1.4,1,1.4,0
"2548",2022-04-09,48484,1.4,1,1.4,0
"2549",2022-04-09,48468,79.3,4,46.3,33
"2550",2022-04-09,48487,79.3,4,46.3,33
"2551",2022-04-09,48458,232,15,238.2,-6.19999999999999
"2552",2022-04-09,48460,232,15,238.9,-6.90000000000001
"2553",2022-04-09,48469,232,15,238.2,-6.19999999999999
"2554",2022-04-09,48725,232,15,238.9,-6.90000000000001
"2555",2022-04-09,48731,232,15,242.5,-10.5
"2556",2022-04-09,48733,232,15,242.5,-10.5
"2557",2022-04-09,48453,238.2,16,242.5,-4.30000000000001
"2558",2022-04-09,48456,238.2,16,238.9,-0.700000000000017
"2559",2022-04-09,48457,238.2,16,238.9,-0.700000000000017
"2560",2022-04-09,48466,238.2,16,237,1.19999999999999
"2561",2022-04-09,48728,238.2,16,238.9,-0.700000000000017
"2562",2022-04-10,48474,1.4,1,1.4,0
"2563",2022-04-10,48476,1.4,1,1.4,0
"2564",2022-04-10,48484,1.4,1,1.4,0
"2565",2022-04-10,48468,79.3,4,46.3,33
"2566",2022-04-10,48487,79.3,4,46.3,33
"2567",2022-04-10,48458,232,15,238.2,-6.19999999999999
"2568",2022-04-10,48460,232,15,238.9,-6.90000000000001
"2569",2022-04-10,48469,232,15,238.2,-6.19999999999999
"2570",2022-04-10,48725,232,15,238.9,-6.90000000000001
"2571",2022-04-10,48731,232,15,242.5,-10.5
"2572",2022-04-10,48453,238.2,16,242.5,-4.30000000000001
"2573",2022-04-10,48456,238.2,16,238.9,-0.700000000000017
"2574",2022-04-10,48457,238.2,16,238.9,-0.700000000000017
"2575",2022-04-10,48466,238.2,16,237,1.19999999999999
"2576",2022-04-10,48728,238.2,16,238.9,-0.700000000000017
"2577",2022-04-11,48474,1.4,1,1.4,0
"2578",2022-04-11,48476,1.4,1,1.4,0
"2579",2022-04-11,48487,79.3,4,46.3,33
"2580",2022-04-11,48458,232,15,238.2,-6.19999999999999
"2581",2022-04-11,48460,232,15,238.9,-6.90000000000001
"2582",2022-04-11,48469,232,15,238.2,-6.19999999999999
"2583",2022-04-11,48725,232,15,238.9,-6.90000000000001
"2584",2022-04-11,48731,232,15,242.5,-10.5
"2585",2022-04-11,48733,232,15,242.5,-10.5
"2586",2022-04-11,48453,238.2,16,242.5,-4.30000000000001
"2587",2022-04-11,48456,238.2,16,238.9,-0.700000000000017
"2588",2022-04-11,48457,238.2,16,238.9,-0.700000000000017
"2589",2022-04-11,48466,238.2,16,237,1.19999999999999
"2590",2022-04-11,48728,238.2,16,238.9,-0.700000000000017
"2591",2022-04-12,48474,1.4,1,1.4,0
"2592",2022-04-12,48476,1.4,1,1.4,0
"2593",2022-04-12,48484,1.4,1,1.4,0
"2594",2022-04-12,48468,79.3,4,46.3,33
"2595",2022-04-12,48478,79.3,4,46.3,33
"2596",2022-04-12,48487,79.3,4,46.3,33
"2597",2022-04-12,48458,232,15,238.2,-6.19999999999999
"2598",2022-04-12,48460,232,15,238.9,-6.90000000000001
"2599",2022-04-12,48725,232,15,238.9,-6.90000000000001
"2600",2022-04-12,48733,232,15,242.5,-10.5
"2601",2022-04-12,48453,238.2,16,242.5,-4.30000000000001
"2602",2022-04-12,48456,238.2,16,238.9,-0.700000000000017
"2603",2022-04-12,48457,238.2,16,238.9,-0.700000000000017
"2604",2022-04-12,48466,238.2,16,237,1.19999999999999
"2605",2022-04-12,48728,238.2,16,238.9,-0.700000000000017
"2606",2022-04-13,48474,1.4,1,1.4,0
"2607",2022-04-13,48476,1.4,1,1.4,0
"2608",2022-04-13,48484,1.4,1,1.4,0
"2609",2022-04-13,48468,79.3,4,46.3,33
"2610",2022-04-13,48478,79.3,4,46.3,33
"2611",2022-04-13,48487,79.3,4,46.3,33
"2612",2022-04-13,48460,232,15,238.9,-6.90000000000001
"2613",2022-04-13,48725,232,15,238.9,-6.90000000000001
"2614",2022-04-13,48733,232,15,242.5,-10.5
"2615",2022-04-13,48453,238.2,16,242.5,-4.30000000000001
"2616",2022-04-13,48456,238.2,16,238.9,-0.700000000000017
"2617",2022-04-13,48457,238.2,16,238.9,-0.700000000000017
"2618",2022-04-13,48466,238.2,16,237,1.19999999999999
"2619",2022-04-13,48728,238.2,16,238.9,-0.700000000000017
"2620",2022-04-13,48731,238.2,16,242.5,-4.30000000000001
"2621",2022-04-14,48474,1.4,1,1.4,0
"2622",2022-04-14,48476,1.4,1,1.4,0
"2623",2022-04-14,48484,1.4,1,1.4,0
"2624",2022-04-14,48485,1.4,1,3.6,-2.2
"2625",2022-04-14,48468,79.3,4,46.3,33
"2626",2022-04-14,48478,79.3,4,46.3,33
"2627",2022-04-14,48487,79.3,4,46.3,33
"2628",2022-04-14,48460,232,15,238.9,-6.90000000000001
"2629",2022-04-14,48469,232,15,238.2,-6.19999999999999
"2630",2022-04-14,48725,232,15,238.9,-6.90000000000001
"2631",2022-04-14,48733,232,15,242.5,-10.5
"2632",2022-04-14,48453,238.2,16,242.5,-4.30000000000001
"2633",2022-04-14,48456,238.2,16,238.9,-0.700000000000017
"2634",2022-04-14,48466,238.2,16,237,1.19999999999999
"2635",2022-04-14,48728,238.2,16,238.9,-0.700000000000017
"2636",2022-04-14,48731,238.2,16,242.5,-4.30000000000001
"2637",2022-04-15,48474,1.4,1,1.4,0
"2638",2022-04-15,48476,1.4,1,1.4,0
"2639",2022-04-15,48485,1.4,1,3.6,-2.2
"2640",2022-04-15,48468,79.3,4,46.3,33
"2641",2022-04-15,48478,79.3,4,46.3,33
"2642",2022-04-15,48487,79.3,4,46.3,33
"2643",2022-04-15,48460,232,15,238.9,-6.90000000000001
"2644",2022-04-15,48469,232,15,238.2,-6.19999999999999
"2645",2022-04-15,48725,232,15,238.9,-6.90000000000001
"2646",2022-04-15,48733,232,15,242.5,-10.5
"2647",2022-04-15,48453,238.2,16,242.5,-4.30000000000001
"2648",2022-04-15,48456,238.2,16,238.9,-0.700000000000017
"2649",2022-04-15,48466,238.2,16,237,1.19999999999999
"2650",2022-04-15,48728,238.2,16,238.9,-0.700000000000017
"2651",2022-04-15,48731,238.2,16,242.5,-4.30000000000001
"2652",2022-04-16,48474,1.4,1,1.4,0
"2653",2022-04-16,48476,1.4,1,1.4,0
"2654",2022-04-16,48485,1.4,1,3.6,-2.2
"2655",2022-04-16,48468,79.3,4,46.3,33
"2656",2022-04-16,48478,79.3,4,46.3,33
"2657",2022-04-16,48487,79.3,4,46.3,33
"2658",2022-04-16,48460,232,15,238.9,-6.90000000000001
"2659",2022-04-16,48469,232,15,238.2,-6.19999999999999
"2660",2022-04-16,48725,232,15,238.9,-6.90000000000001
"2661",2022-04-16,48733,232,15,242.5,-10.5
"2662",2022-04-16,48453,238.2,16,242.5,-4.30000000000001
"2663",2022-04-16,48456,238.2,16,238.9,-0.700000000000017
"2664",2022-04-16,48466,238.2,16,237,1.19999999999999
"2665",2022-04-16,48728,238.2,16,238.9,-0.700000000000017
"2666",2022-04-16,48731,238.2,16,242.5,-4.30000000000001
"2667",2022-04-17,48474,1.4,1,1.4,0
"2668",2022-04-17,48476,1.4,1,1.4,0
